event,date,label,image
http://www.wikidata.org/entity/Q59344430,2018-12-05T00:00:00Z,death and state funeral of George H. W. Bush,http://commons.wikimedia.org/wiki/Special:FilePath/Bush%20Rotunda.png
http://www.wikidata.org/entity/Q1153853,1913-01-01T00:00:00Z,1913 Paterson silk strike,http://commons.wikimedia.org/wiki/Special:FilePath/Haywood%203084407393%20962e87e46a%20o.jpg
http://www.wikidata.org/entity/Q63380063,2019-04-19T00:00:00Z,Higashi-Ikebukuro runaway car accident,http://commons.wikimedia.org/wiki/Special:FilePath/Cenotaph%20at%20Higashi%20Ikebukuro%202021-04-26.jpg
http://www.wikidata.org/entity/Q101103974,2020-11-02T00:00:00Z,De Akkers metro station crash,http://commons.wikimedia.org/wiki/Special:FilePath/Kunst%20en%20ontspanning%20en%20uitgaansmogelijkheden%20in%20Spijkenisse.jpg
http://www.wikidata.org/entity/Q3118386,1912-01-01T00:00:00Z,1912 Lawrence Textile Strike,http://commons.wikimedia.org/wiki/Special:FilePath/1912%20Lawrence%20Textile%20Strike%201.jpg
http://www.wikidata.org/entity/Q4559498,1912-01-01T00:00:00Z,1912 New York City waiters' strike,http://commons.wikimedia.org/wiki/Special:FilePath/Strike%202990272474%20524b6f4c0d%20o.jpg
http://www.wikidata.org/entity/Q4559498,1912-01-01T00:00:00Z,1912 New York City waiters' strike,http://commons.wikimedia.org/wiki/Special:FilePath/Striking%20waiters%20at%20Hdqrts.%20LCCN2014692213.jpg
http://www.wikidata.org/entity/Q4563463,1934-01-01T00:00:00Z,1934 West Coast waterfront strike,http://commons.wikimedia.org/wiki/Special:FilePath/Confrontation%20between%20a%20policeman%20wielding%20a%20night%20stick%20and%20a%20striker%20during%20the%20San%20Francisco%20General%20Strike%2C%201934%20-%20NARA%20-%20541926.jpg
http://www.wikidata.org/entity/Q4614187,2009-01-01T00:00:00Z,2009 Leeds refuse workers strike,http://commons.wikimedia.org/wiki/Special:FilePath/Headingley%20Avenue%20at%20night%20during%20the%202009%20Leeds%20refuse%20strike.jpg
http://www.wikidata.org/entity/Q5609753,1933-02-01T00:00:00Z,Grivița Strike of 1933,http://commons.wikimedia.org/wiki/Special:FilePath/30%20years%20from%20Grivi%C8%9Ba%20strike%20of%201933.jpg
http://www.wikidata.org/entity/Q185642,1905-01-22T00:00:00Z,"Bloody Sunday, St Petersburg",http://commons.wikimedia.org/wiki/Special:FilePath/BloodySunday1905b.jpg
http://www.wikidata.org/entity/Q555511,1929-01-01T00:00:00Z,Lupeni Strike of 1929,http://commons.wikimedia.org/wiki/Special:FilePath/Istrati%20in%20Lupeni%2C%201929.jpg
http://www.wikidata.org/entity/Q578858,1912-04-04T00:00:00Z,Lena massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Lena%2017%2004%201912.jpg
http://www.wikidata.org/entity/Q586082,1941-02-01T00:00:00Z,February strike,http://commons.wikimedia.org/wiki/Special:FilePath/Duitse%20razzia%20op%20het%20Jonas%20Dani%C3%ABl%20Meijerplein%20te%20Amsterdam.jpg
http://www.wikidata.org/entity/Q1090887,2006-01-01T00:00:00Z,2006 Oaxaca protests,http://commons.wikimedia.org/wiki/Special:FilePath/Oaxaca%20protests.jpg
http://www.wikidata.org/entity/Q1250976,1978-07-11T00:00:00Z,Los Alfaques disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Los%20Alfaques%20Gedenken.jpg
http://www.wikidata.org/entity/Q2193276,1997-08-31T00:00:00Z,"death of Diana, Princess of Wales",http://commons.wikimedia.org/wiki/Special:FilePath/Alma%20tunnel%20Paris.jpg
http://www.wikidata.org/entity/Q2822712,1969-07-18T00:00:00Z,Chappaquiddick incident,http://commons.wikimedia.org/wiki/Special:FilePath/Chappaquiddick4.png
http://www.wikidata.org/entity/Q3149853,1999-03-24T00:00:00Z,fire of the Mont Blanc tunnel,http://www.wikidata.org/.well-known/genid/74cff68d6fb2fcc431fac884afbf14b1
http://www.wikidata.org/entity/Q4608571,2007-01-01T00:00:00Z,2007 Gumball 3000 accident,http://commons.wikimedia.org/wiki/Special:FilePath/Porsche%20997%20Turbo%202007%20Gumball%203000%20%282%29.jpg
http://www.wikidata.org/entity/Q4621745,2011-11-04T00:00:00Z,2011 M5 motorway crash,http://commons.wikimedia.org/wiki/Special:FilePath/M5%20motorway%20near%20Creech%20St.%20Michael%20-%20geograph.org.uk%20-%20174393.jpg
http://www.wikidata.org/entity/Q7126136,1996-10-11T00:00:00Z,Pala accident,http://commons.wikimedia.org/wiki/Special:FilePath/Pala%20bussi%C3%B5nnetuse%20m%C3%A4lestuskivi.jpg
http://www.wikidata.org/entity/Q30584372,2017-06-25T00:00:00Z,2017 Bahawalpur explosion,http://commons.wikimedia.org/wiki/Special:FilePath/2017%20Bahawalpur%20explosion.jpg
http://www.wikidata.org/entity/Q30584372,2017-06-25T00:00:00Z,2017 Bahawalpur explosion,http://commons.wikimedia.org/wiki/Special:FilePath/2017%20Bahawalpur%20explosion%202.jpg
http://www.wikidata.org/entity/Q16360079,2002-11-23T00:00:00Z,Miss World riots,http://commons.wikimedia.org/wiki/Special:FilePath/Nigeria%20political.png
http://www.wikidata.org/entity/Q16589302,1905-05-01T00:00:00Z,Alfonse Pogrom,http://commons.wikimedia.org/wiki/Special:FilePath/Ul.%20Senatorska%2C%20Warszawa%201905.jpg
http://www.wikidata.org/entity/Q17985150,1959-01-01T00:00:00Z,Léopoldville riots,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9opoldville%20riots%20damage.jpg
http://www.wikidata.org/entity/Q23038331,2016-03-11T00:00:00Z,2016 Chicago protest,http://commons.wikimedia.org/wiki/Special:FilePath/Trump%20protest%20Chicago%20March%2011%2C%202016.jpg
http://www.wikidata.org/entity/Q28169846,1936-04-01T00:00:00Z,The Bloody Day in Jaffa,http://commons.wikimedia.org/wiki/Special:FilePath/Jaffa%201936.jpg
http://www.wikidata.org/entity/Q2327438,1948-04-09T00:00:00Z,Bogotazo,http://commons.wikimedia.org/wiki/Special:FilePath/Bogotazo.jpg
http://www.wikidata.org/entity/Q2917533,1936-03-09T00:00:00Z,Przytyk pogrom,http://commons.wikimedia.org/wiki/Special:FilePath/Przytyk%20memorial.JPG
http://www.wikidata.org/entity/Q18545517,1941-01-23T00:00:00Z,Legionnaires' rebellion and Bucharest pogrom,http://commons.wikimedia.org/wiki/Special:FilePath/Templul%20evreilor%20spanioli%20din%20Bucure%C5%9Fti.jpg
http://www.wikidata.org/entity/Q1104917,1931-05-14T00:00:00Z,Ådalen shootings,http://commons.wikimedia.org/wiki/Special:FilePath/1led0513adalen.jpg
http://www.wikidata.org/entity/Q6743,1968-01-01T00:00:00Z,May 1968 protests in France,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20July%201968.jpg
http://www.wikidata.org/entity/Q152372,2008-12-01T00:00:00Z,2008 Greek riots,http://commons.wikimedia.org/wiki/Special:FilePath/GreekRiotMontage.jpg
http://www.wikidata.org/entity/Q257216,2009-01-01T00:00:00Z,"2009 Albina, Suriname riots",http://commons.wikimedia.org/wiki/Special:FilePath/Albina2008.jpg
http://www.wikidata.org/entity/Q11357636,1966-01-01T00:00:00Z,Sanrizuka Struggle,http://commons.wikimedia.org/wiki/Special:FilePath/NaritaAirportHelmet.jpg
http://www.wikidata.org/entity/Q11625932,1952-05-01T00:00:00Z,Bloody May Day,http://commons.wikimedia.org/wiki/Special:FilePath/Bloody%20May%20Day%20Incident3.JPG
http://www.wikidata.org/entity/Q12403846,1959-07-09T00:00:00Z,Wadi Salib riots,http://commons.wikimedia.org/wiki/Special:FilePath/WadiSalib1-%D7%90%D7%A8%D7%9B%D7%99%D7%95%D7%9F%20%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94%20%D7%9E%D7%90%D7%9E%D7%A8%202012.jpg
http://www.wikidata.org/entity/Q13362779,2013-05-17T00:00:00Z,Tbilisi anti-homophobic rally protests,http://commons.wikimedia.org/wiki/Special:FilePath/Protests%20in%20Tbilisi%2C%20Georgia%2C%202013-05-17.jpg
http://www.wikidata.org/entity/Q13368710,2013-01-01T00:00:00Z,2013 Stockholm riots,http://commons.wikimedia.org/wiki/Special:FilePath/Second%20day%20of%20Husby%20riots%2C%20three%20burning%20cars.jpg
http://www.wikidata.org/entity/Q15285397,1914-06-29T00:00:00Z,anti-Serb riots in Sarajevo,http://commons.wikimedia.org/wiki/Special:FilePath/1914-06-29%20-%20Aftermath%20of%20attacks%20against%20Serbs%20in%20Sarajevo.png
http://www.wikidata.org/entity/Q16130700,1912-04-17T00:00:00Z,1912 Fes Anti-Jewish riots,http://commons.wikimedia.org/wiki/Special:FilePath/Tritel2.jpg
http://www.wikidata.org/entity/Q580640,2006-11-16T00:00:00Z,2006 Nuku‘alofa riots,http://commons.wikimedia.org/wiki/Special:FilePath/Startfires.jpg
http://www.wikidata.org/entity/Q699295,1927-03-24T00:00:00Z,Nanking incident of 1927,http://commons.wikimedia.org/wiki/Special:FilePath/National%20Government%20of%20the%20R.O.C.jpg
http://www.wikidata.org/entity/Q710671,1905-09-05T00:00:00Z,Hibiya incendiary incident,http://commons.wikimedia.org/wiki/Special:FilePath/Hibiya%20Incendiary%20Incident2.JPG
http://www.wikidata.org/entity/Q760020,1970-01-01T00:00:00Z,Polish 1970 protests,http://commons.wikimedia.org/wiki/Special:FilePath/Polish%201970%20protests%20-%20Zbyszek%20Godlewski%20body.jpg
http://www.wikidata.org/entity/Q844505,2009-07-05T00:00:00Z,July 2009 Ürümqi riots,http://commons.wikimedia.org/wiki/Special:FilePath/Armed%20Police%20armored%20vehicles%20in%20Urumqi%20%283%29.jpg
http://www.wikidata.org/entity/Q901961,2012-08-01T00:00:00Z,2012 China anti-Japanese demonstrations,http://commons.wikimedia.org/wiki/Special:FilePath/2012%20Anti-Japan%20demonstrations3.jpg
http://www.wikidata.org/entity/Q901961,2012-08-01T00:00:00Z,2012 China anti-Japanese demonstrations,http://commons.wikimedia.org/wiki/Special:FilePath/2012%20China%20anti-Japanese%20demonstrations%20in%20Beijing.jpg
http://www.wikidata.org/entity/Q1503280,1997-01-01T00:00:00Z,Albanian Civil War,http://commons.wikimedia.org/wiki/Special:FilePath/970315-N-0000S-008%20NEO%20Operations%20USMC.jpg
http://www.wikidata.org/entity/Q1747156,2002-01-01T00:00:00Z,2002 Gujarat riots,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmedabad%20riots1.jpg
http://www.wikidata.org/entity/Q2096814,1946-08-16T00:00:00Z,Direct Action Day,http://commons.wikimedia.org/wiki/Special:FilePath/Vultures%20and%20corpses%20in%20the%20street%20of%20Calcutta%2C%201946.jpg
http://www.wikidata.org/entity/Q2281806,1929-08-29T00:00:00Z,1929 Arab riots in Palestine,http://commons.wikimedia.org/wiki/Special:FilePath/Desecrated%20synagogue%2C%20Hebron%201929.jpg
http://www.wikidata.org/entity/Q2281806,1929-08-29T00:00:00Z,1929 Arab riots in Palestine,http://commons.wikimedia.org/wiki/Special:FilePath/Jewish%20child%20victim%20of%20Arab%20riots%20in%20Hebron%2C%201929.jpg
http://www.wikidata.org/entity/Q2627784,1968-08-25T00:00:00Z,1968 Red Square demonstration,http://commons.wikimedia.org/wiki/Special:FilePath/Lobnoe%20place%20Moscow.jpg
http://www.wikidata.org/entity/Q2665991,1978-04-14T00:00:00Z,1978 Georgian demonstrations,http://commons.wikimedia.org/wiki/Special:FilePath/1977%20CPA%204774.jpg
http://www.wikidata.org/entity/Q3161749,2012-10-01T00:00:00Z,Jan Satyagraha 2012,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Satyagraha%202012%2C%20between%20Gwalior%20and%20Agra.jpg
http://www.wikidata.org/entity/Q3161826,2007-10-01T00:00:00Z,Janadesh 2007,http://commons.wikimedia.org/wiki/Special:FilePath/Janadesh%202007%2C%20walking%20to%20Delhi.jpg
http://www.wikidata.org/entity/Q3792606,1965-12-05T00:00:00Z,Glasnost Meeting,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%90.%D0%A1.%D0%9F%D1%83%D1%88%D0%BA%D0%B8%D0%BD%D1%83%2001.JPG
http://www.wikidata.org/entity/Q4105542,1993-04-25T00:00:00Z,"March on Washington for Lesbian, Gay and Bi Equal Rights and Liberation",http://commons.wikimedia.org/wiki/Special:FilePath/%281993%29%20March%20on%20Washington%20for%20LGB%20Equal%20Rights%20and%20Liberation%20--%2001.jpg
http://www.wikidata.org/entity/Q4559002,1909-09-04T00:00:00Z,1909 Crystal Palace Scout Rally,http://commons.wikimedia.org/wiki/Special:FilePath/1909%20Crystal%20Palace%20Scout%20Rally.png
http://www.wikidata.org/entity/Q4621289,2011-12-01T00:00:00Z,2011 Haimen protest,http://commons.wikimedia.org/wiki/Special:FilePath/Haimen1.jpg
http://www.wikidata.org/entity/Q4920802,1910-11-18T00:00:00Z,Black Friday,http://commons.wikimedia.org/wiki/Special:FilePath/Arrest%20of%20a%20suffragette%20on%20Black%20Friday1910-11-18%20%2822163159204%29.jpg
http://www.wikidata.org/entity/Q4920802,1910-11-18T00:00:00Z,Black Friday,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Daily%20Mirror%2C%2019%20November%201910%2C%20front%20page%20%28cleaned%29.png
http://www.wikidata.org/entity/Q5249036,2009-01-01T00:00:00Z,"December 30, 2009 pro-government rally in Iran",http://commons.wikimedia.org/wiki/Special:FilePath/9%20Dey%2088%20demonstrations%20%281%29.jpg
http://www.wikidata.org/entity/Q5304755,1960-01-01T00:00:00Z,Draft-card burning,http://commons.wikimedia.org/wiki/Special:FilePath/DraftcardRenJuan.jpg
http://www.wikidata.org/entity/Q56279158,1937-08-13T00:00:00Z,Uba riots of 1937,http://commons.wikimedia.org/wiki/Special:FilePath/Union%20Flacq%20Estate.jpg
http://www.wikidata.org/entity/Q56378181,2018-08-26T00:00:00Z,2018 Chemnitz riots,http://commons.wikimedia.org/wiki/Special:FilePath/Demonstration%20Chemnitz%202018-08-27%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q70580730,2019-01-01T00:00:00Z,2019–20 Catalan protests,http://commons.wikimedia.org/wiki/Special:FilePath/Protests%20by%20the%20ruling%20of%20the%20Judgment%20to%20the%20leaders%20of%20the%20Catalan%20independentist%20process.png
http://www.wikidata.org/entity/Q17089178,1937-01-01T00:00:00Z,Little Steel Strike,http://commons.wikimedia.org/wiki/Special:FilePath/Photograph%20titled%20%22The%20Chicago%20Memorial%20Day%20Incident%22%20-%20NARA%20-%20306197.jpg
http://www.wikidata.org/entity/Q20711020,1939-10-01T00:00:00Z,Chrysler Auto Strike,http://commons.wikimedia.org/wiki/Special:FilePath/Chrysler%20workers%20vote%20strike.jpg
http://www.wikidata.org/entity/Q28407700,1973-12-28T00:00:00Z,Skylab mutiny,http://commons.wikimedia.org/wiki/Special:FilePath/Skylab4%20crew.jpg
http://www.wikidata.org/entity/Q28735905,2017-01-01T00:00:00Z,2017 Military Police of Espírito Santo strike,http://commons.wikimedia.org/wiki/Special:FilePath/Protesto%20de%20moradores%20em%20frente%20ao%20quartel-geral%20de%20Vit%C3%B3ria%2018.jpg
http://www.wikidata.org/entity/Q105427021,2021-01-01T00:00:00Z,Media Without Choice,http://commons.wikimedia.org/wiki/Special:FilePath/Protest%20medi%C3%B3w%20slogan%20%28from%20Polish%20Polityka%20weekly%29.png
http://www.wikidata.org/entity/Q95716156,2020-01-01T00:00:00Z,George Floyd protests in Minnesota,http://commons.wikimedia.org/wiki/Special:FilePath/A%20man%20stands%20on%20a%20burned%20out%20car%20on%20Thursday%20morning%20as%20fires%20burn%20behind%20him%20in%20the%20Lake%20St%20area%20of%20Minneapolis%2C%20Minnesota%20%2849945886467%29.jpg
http://www.wikidata.org/entity/Q95716156,2020-01-01T00:00:00Z,George Floyd protests in Minnesota,http://commons.wikimedia.org/wiki/Special:FilePath/Protest%20against%20police%20violence%20-%20Justice%20for%20George%20Floyd%2C%20May%2026%2C%202020%2011.jpg
http://www.wikidata.org/entity/Q95716156,2020-01-01T00:00:00Z,George Floyd protests in Minnesota,http://commons.wikimedia.org/wiki/Special:FilePath/Protesters%20outside%20the%20Minneapolis%203rd%20Police%20Precinct%20May%2028%202020.jpg
http://www.wikidata.org/entity/Q95966028,2020-01-01T00:00:00Z,"George Floyd protests and riots in Columbus, Ohio",http://commons.wikimedia.org/wiki/Special:FilePath/George%20Floyd%20Protest%2C%20Columbus%20%28May%2030th%29%20George%20Floyd%20Protest%2C%20Columbus%20%28May%2030th%29%20IMG%202785%20%2849953566968%29.jpg
http://www.wikidata.org/entity/Q95974733,2020-01-01T00:00:00Z,"George Floyd protests in Richmond, VA",http://commons.wikimedia.org/wiki/Special:FilePath/JEB%20Stuart%20Monument%202020-05-31.jpg
http://www.wikidata.org/entity/Q96021899,2020-01-01T00:00:00Z,George Floyd protests in New York City,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Floyd%20protests.NYC.2020-05-31.Manhattan.Broadway.3.jpg
http://www.wikidata.org/entity/Q210714,2011-10-31T00:00:00Z,2011 military intervention in Libya,http://commons.wikimedia.org/wiki/Special:FilePath/Coalition%20action%20against%20Libya-en.svg
http://www.wikidata.org/entity/Q3358934,1923-01-01T00:00:00Z,Klaipėda Revolt,http://commons.wikimedia.org/wiki/Special:FilePath/Memelland%201923-1939.png
http://www.wikidata.org/entity/Q22948406,1979-02-11T00:00:00Z,Iran–Saudi Arabia proxy conflict,http://commons.wikimedia.org/wiki/Special:FilePath/Iran%20Saudi%20Arabia%20Locator.svg
http://www.wikidata.org/entity/Q62336579,2019-03-23T00:00:00Z,2019 People's Vote March,http://commons.wikimedia.org/wiki/Special:FilePath/2019-03-23%20Put%20it%20to%20the%20People%2013.jpg
http://www.wikidata.org/entity/Q62336579,2019-03-23T00:00:00Z,2019 People's Vote March,http://commons.wikimedia.org/wiki/Special:FilePath/Flags%20and%20placards%20at%20the%20People%27s%20Vote%20march%2C%20London%2C%2023%20March%202019.jpg
http://www.wikidata.org/entity/Q62336579,2019-03-23T00:00:00Z,2019 People's Vote March,http://commons.wikimedia.org/wiki/Special:FilePath/Panoramic%20of%20Trafalgar%20Square.jpg
http://www.wikidata.org/entity/Q62336579,2019-03-23T00:00:00Z,2019 People's Vote March,http://commons.wikimedia.org/wiki/Special:FilePath/Put%20it%20to%20the%20People%200689c.jpg
http://www.wikidata.org/entity/Q62336579,2019-03-23T00:00:00Z,2019 People's Vote March,http://commons.wikimedia.org/wiki/Special:FilePath/Put%20it%20to%20the%20People%20march%2C%20London%2C%2023%20March%202019.jpg
http://www.wikidata.org/entity/Q64576952,2019-06-12T00:00:00Z,12 June 2019 demonstration against extradition bill,http://commons.wikimedia.org/wiki/Special:FilePath/2019-06-12%20Hong%20Kong%20demonstrators%20on%20Harcourt%20Road.jpg
http://www.wikidata.org/entity/Q64800347,2019-06-23T00:00:00Z,Je to na nás!,http://commons.wikimedia.org/wiki/Special:FilePath/Letn%C3%A1%202019%204.jpg
http://www.wikidata.org/entity/Q3297592,2011-06-01T00:00:00Z,2011 Vancouver Stanley Cup riot,http://commons.wikimedia.org/wiki/Special:FilePath/Smoke%20Over%20Vancouver.jpg
http://www.wikidata.org/entity/Q3388248,1968-03-01T00:00:00Z,Battle of Valle Giulia,http://commons.wikimedia.org/wiki/Special:FilePath/Battaglia%20di%20Valle%20Giulia.gif
http://www.wikidata.org/entity/Q152060,1975-11-08T00:00:00Z,Cabinda Conflict,http://commons.wikimedia.org/wiki/Special:FilePath/Cabinda%20in%20Angola.svg
http://www.wikidata.org/entity/Q251039,2009-01-15T00:00:00Z,US Airways Flight 1549,http://commons.wikimedia.org/wiki/Special:FilePath/US%20Airways%20Flight%201549%20%28N106US%29%20after%20crashing%20into%20the%20Hudson%20River%20%28crop%201%29.jpg
http://www.wikidata.org/entity/Q276172,2000-01-01T00:00:00Z,Jewish exodus from the Muslim world,http://commons.wikimedia.org/wiki/Special:FilePath/Yemenites%20go%20to%20Aden.jpg
http://www.wikidata.org/entity/Q66459174,2019-08-15T00:00:00Z,Ural Airlines Flight 178,http://commons.wikimedia.org/wiki/Special:FilePath/Ural%20Airlines%2C%20VQ-BOZ%2C%20Airbus%20A321-211%20%2816456198165%29.jpg
http://www.wikidata.org/entity/Q96484306,2020-07-21T00:00:00Z,2020 Stuttgart Riots and Looting,http://commons.wikimedia.org/wiki/Special:FilePath/Krawalle%20in%20Stuttgarts%20Innenstadt%20am%2021.06.2020%20-%2007.jpg
http://www.wikidata.org/entity/Q97199888,1930-06-04T00:00:00Z,Vaasa riot,http://commons.wikimedia.org/wiki/Special:FilePath/Eino%20Niemisen%20pahoinpitely.jpg
http://www.wikidata.org/entity/Q98293638,2020-08-11T00:00:00Z,2020 Bangalore riots,http://commons.wikimedia.org/wiki/Special:FilePath/Damages%20in%202020%20Bangalore%20riots%20-%20cc-by-3.0.jpg
http://www.wikidata.org/entity/Q98293638,2020-08-12T00:00:00Z,2020 Bangalore riots,http://commons.wikimedia.org/wiki/Special:FilePath/Damages%20in%202020%20Bangalore%20riots%20-%20cc-by-3.0.jpg
http://www.wikidata.org/entity/Q105533273,2021-01-01T00:00:00Z,2021 protests against imprisonment of Pablo Hasél,http://commons.wikimedia.org/wiki/Special:FilePath/Protestes%20contra%20l%27empresonament%20de%20Pablo%20Has%C3%A9l%2C%20manifestaci%C3%B3%20a%20Barcelona.jpg
http://www.wikidata.org/entity/Q20047123,2015-06-03T00:00:00Z,Ni una menos,http://commons.wikimedia.org/wiki/Special:FilePath/Niunamenos.jpg
http://www.wikidata.org/entity/Q20047123,2016-06-03T00:00:00Z,Ni una menos,http://commons.wikimedia.org/wiki/Special:FilePath/Niunamenos.jpg
http://www.wikidata.org/entity/Q20047123,2016-10-19T00:00:00Z,Ni una menos,http://commons.wikimedia.org/wiki/Special:FilePath/Niunamenos.jpg
http://www.wikidata.org/entity/Q20047123,2017-06-03T00:00:00Z,Ni una menos,http://commons.wikimedia.org/wiki/Special:FilePath/Niunamenos.jpg
http://www.wikidata.org/entity/Q20047123,2018-06-03T00:00:00Z,Ni una menos,http://commons.wikimedia.org/wiki/Special:FilePath/Niunamenos.jpg
http://www.wikidata.org/entity/Q20857005,2016-01-01T00:00:00Z,2015 Guatemalan protests,http://commons.wikimedia.org/wiki/Special:FilePath/Chacalacadefresa.jpg
http://www.wikidata.org/entity/Q638603,2001-09-11T00:00:00Z,United Airlines Flight 93,http://commons.wikimedia.org/wiki/Special:FilePath/UA93%20path.svg
http://www.wikidata.org/entity/Q2399631,2012-09-21T00:00:00Z,Project X Haren,http://commons.wikimedia.org/wiki/Special:FilePath/Project%20X%20Haren.jpg
http://www.wikidata.org/entity/Q2428844,1999-11-30T00:00:00Z,1999 Seattle WTO protests,http://commons.wikimedia.org/wiki/Special:FilePath/WTO%20protest%20sign%20%2814988892087%29.jpg
http://www.wikidata.org/entity/Q2496712,1963-01-01T00:00:00Z,1963 demonstrations in Iran,http://commons.wikimedia.org/wiki/Special:FilePath/15khordad1.jpg
http://www.wikidata.org/entity/Q2897094,1977-01-18T00:00:00Z,1977 Egyptian Bread Riots,http://commons.wikimedia.org/wiki/Special:FilePath/1977%20Cairo%20riots%20and%20fires.jpg
http://www.wikidata.org/entity/Q2916092,1979-05-01T00:00:00Z,White Night riots,http://commons.wikimedia.org/wiki/Special:FilePath/Rioters%20outside%20San%20Francisco%20City%20Hall%20May%2021%201979.jpg
http://www.wikidata.org/entity/Q66594425,2019-08-19T00:00:00Z,2019 Papua and West Papua protests,http://commons.wikimedia.org/wiki/Special:FilePath/Sarmi%20Protests%20Long%20March.jpg
http://www.wikidata.org/entity/Q3481304,1949-03-30T00:00:00Z,1949 anti-NATO riot in Iceland,http://commons.wikimedia.org/wiki/Special:FilePath/Fighting%20breaks%20out%20between%20anti-%20and%20pro-NATO%20supporters%2C%20and%20police..jpg
http://www.wikidata.org/entity/Q3588245,1970-12-20T00:00:00Z,Koza riot,http://commons.wikimedia.org/wiki/Special:FilePath/Koza%20Riot%203.jpg
http://www.wikidata.org/entity/Q17183365,2006-02-22T00:00:00Z,Iraqi Civil War (2006–2008),http://commons.wikimedia.org/wiki/Special:FilePath/Ethnoreligious%20Iraq.svg
http://www.wikidata.org/entity/Q19686631,2014-09-16T00:00:00Z,Yemeni Civil War (2014–present),http://commons.wikimedia.org/wiki/Special:FilePath/Yemeni%20Civil%20War.svg
http://www.wikidata.org/entity/Q20896823,2015-04-02T00:00:00Z,Houthi–Saudi Arabian conflict,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%B0%D1%83%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%BE-%D0%B9%D0%B5%D0%BC%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%BE%D0%BD%D1%84%D0%BB%D0%B8%D0%BA%D1%82.png
http://www.wikidata.org/entity/Q6257991,1971-12-10T00:00:00Z,John Sinclair Freedom Rally,http://commons.wikimedia.org/wiki/Special:FilePath/Yoko%20Ono%20and%20John%20Lennon%20at%20John%20Sinclair%20Freedom%20Rally.jpg
http://www.wikidata.org/entity/Q6931428,1907-02-09T00:00:00Z,Mud March,http://commons.wikimedia.org/wiki/Special:FilePath/Poster%20advertising%20the%20Mud%20March%20of%201907%20%28front%29.jpg
http://www.wikidata.org/entity/Q7443435,1987-10-11T00:00:00Z,Second National March on Washington for Lesbian and Gay Rights,http://commons.wikimedia.org/wiki/Special:FilePath/Congresswoman%20Pelosi%20Second%20National%20March%20in%201987%20%289938711065%29.jpg
