event,date,label,image
http://www.wikidata.org/entity/Q178219,1078-08-13T00:00:00Z,Battle of Mellrichstadt,http://commons.wikimedia.org/wiki/Special:FilePath/Rh%C3%B6nlandschaft%20bei%20Tann.JPG
http://www.wikidata.org/entity/Q200032,1071-08-26T00:00:00Z,Battle of Manzikert,http://commons.wikimedia.org/wiki/Special:FilePath/131%20Bataille%20de%20Malazgirt.jpg
http://www.wikidata.org/entity/Q203225,1066-09-25T00:00:00Z,Battle of Stamford Bridge,http://commons.wikimedia.org/wiki/Special:FilePath/Arbo%20-%20Battle%20of%20Stamford%20Bridge%20%281870%29.jpg
http://www.wikidata.org/entity/Q541564,1080-10-20T00:00:00Z,Battle on the Elster,http://commons.wikimedia.org/wiki/Special:FilePath/Schlacht-Hohenm%C3%B6lsen.jpg
http://www.wikidata.org/entity/Q608438,1018-01-01T00:00:00Z,Battle of Cannae,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20Byzantine%20Empire%201025-pl.svg
http://www.wikidata.org/entity/Q456993,1099-07-21T00:00:00Z,Siege of Jerusalem (1099),http://commons.wikimedia.org/wiki/Special:FilePath/1099jerusalem.jpg
http://www.wikidata.org/entity/Q499768,1026-01-01T00:00:00Z,Battle of Helgeå,http://commons.wikimedia.org/wiki/Special:FilePath/Olav%20den%20helliges%20saga%20GM15.jpg
http://www.wikidata.org/entity/Q584047,1014-07-29T00:00:00Z,Battle of Kleidion,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Chronicle%20of%20Ioannis%20Skylitzis%20Bulagar%20Defeat.jpg
http://www.wikidata.org/entity/Q868027,1014-04-29T00:00:00Z,Battle of Clontarf,http://commons.wikimedia.org/wiki/Special:FilePath/%27Battle%20of%20Clontarf%27%2C%20oil%20on%20canvas%20painting%20by%20Hugh%20Frazer%2C%201826.jpg
http://www.wikidata.org/entity/Q872007,1068-01-01T00:00:00Z,Battle of Kerlés,http://commons.wikimedia.org/wiki/Special:FilePath/Kisfaludy%20Szent%20L%C3%A1szl%C3%B3%20a%20cserhalmi%20%C3%BCtk%C3%B6zetben.jpg
http://www.wikidata.org/entity/Q842361,1097-01-01T00:00:00Z,Battle of Gvozd Mountain,http://commons.wikimedia.org/wiki/Special:FilePath/Oton%20Ivekovic%2C%20Smrt%20kralja%20Petra%20Svacica%20u%20Gori%20Gvozdu%201097%20god.jpg
http://www.wikidata.org/entity/Q1113659,1066-09-26T00:00:00Z,Battle of Fulford,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Fulford.png
http://www.wikidata.org/entity/Q1113659,1066-09-26T00:00:00Z,Battle of Fulford,http://commons.wikimedia.org/wiki/Special:FilePath/England%201066.png
http://www.wikidata.org/entity/Q741098,1097-10-27T00:00:00Z,Siege of Antioch,http://commons.wikimedia.org/wiki/Special:FilePath/SiegeofAntioch.jpeg
http://www.wikidata.org/entity/Q815120,1071-04-21T00:00:00Z,Siege of Bari,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Guiscard.jpg
http://www.wikidata.org/entity/Q827472,1099-08-24T00:00:00Z,Battle of Ascalon,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Ascalon-engraving.jpg
http://www.wikidata.org/entity/Q830878,1030-07-29T00:00:00Z,Battle of Stiklestad,http://commons.wikimedia.org/wiki/Special:FilePath/Sivlesteinen-Stalheim.JPG
http://www.wikidata.org/entity/Q830878,1030-07-29T00:00:00Z,Battle of Stiklestad,http://commons.wikimedia.org/wiki/Special:FilePath/Stiklestad.jpeg
http://www.wikidata.org/entity/Q830878,1030-07-29T00:00:00Z,Battle of Stiklestad,http://commons.wikimedia.org/wiki/Special:FilePath/Fractal%20funny.jpg
http://www.wikidata.org/entity/Q938980,1044-07-12T00:00:00Z,Battle of Ménfő,http://commons.wikimedia.org/wiki/Special:FilePath/Chronicon%20Pictum%20P050%20A%20m%C3%A9nf%C5%91i%20csata.JPG
http://www.wikidata.org/entity/Q952260,1091-05-05T00:00:00Z,Battle of Levounion,http://commons.wikimedia.org/wiki/Special:FilePath/Alexius%20I.jpg
http://www.wikidata.org/entity/Q978823,1096-10-21T00:00:00Z,Battle of Civetot,http://commons.wikimedia.org/wiki/Special:FilePath/PeoplesCrusadeMassacre.jpg
http://www.wikidata.org/entity/Q1422925,1047-08-10T00:00:00Z,Battle of Val-ès-Dunes,http://commons.wikimedia.org/wiki/Special:FilePath/Val%20%C3%A8s%20Dunes%20battle-en.svg
http://www.wikidata.org/entity/Q1187406,1063-01-01T00:00:00Z,Battle of Graus,http://commons.wikimedia.org/wiki/Special:FilePath/Solar%20corona%20above%20statue%20of%20El%20Cid%20SF%20CA.jpg
http://www.wikidata.org/entity/Q1219645,1054-09-01T00:00:00Z,Battle of Atapuerca,http://commons.wikimedia.org/wiki/Special:FilePath/SierraAtapuerca.jpg
http://www.wikidata.org/entity/Q1243260,1072-01-18T00:00:00Z,Battle of Golpejera,http://commons.wikimedia.org/wiki/Special:FilePath/Golpejera.jpg
http://www.wikidata.org/entity/Q1246460,1068-07-19T00:00:00Z,Battle of Llantada,http://commons.wikimedia.org/wiki/Special:FilePath/BatallaLantadilla%20001.jpg
http://www.wikidata.org/entity/Q2119849,1018-08-04T00:00:00Z,Battle of Vlaardingen,http://commons.wikimedia.org/wiki/Special:FilePath/Vlaardingen%20-%20Slag%20bij%20Vlaardingen%20%28reenactment%202008%29%201.jpg
http://www.wikidata.org/entity/Q2119849,1018-08-04T00:00:00Z,Battle of Vlaardingen,http://commons.wikimedia.org/wiki/Special:FilePath/Vlaardingen%20-%20Slag%20bij%20Vlaardingen%20%28reenactment%202008%29%202.jpg
http://www.wikidata.org/entity/Q2219412,1100-01-01T00:00:00Z,Battle of Melitene,http://commons.wikimedia.org/wiki/Special:FilePath/Malatya%20Yeni%20Camii%202008.jpg
http://www.wikidata.org/entity/Q2236999,1082-05-18T00:00:00Z,Battle of Mailberg,http://commons.wikimedia.org/wiki/Special:FilePath/Herzog%20Leopold%20II.%20Babenberg.jpg
http://www.wikidata.org/entity/Q2237394,1079-01-01T00:00:00Z,Battle of Cabra,http://commons.wikimedia.org/wiki/Special:FilePath/Reino%20de%20Sevilla%20s.%20XI.png
http://www.wikidata.org/entity/Q2418597,1067-03-09T00:00:00Z,Battle on the Nemiga River,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20on%20Nemiga%2002.jpg
http://www.wikidata.org/entity/Q2423998,1024-01-01T00:00:00Z,Battle of Listven,http://commons.wikimedia.org/wiki/Special:FilePath/Yaroslav%20the%20Wise.jpg
http://www.wikidata.org/entity/Q1704268,1016-10-24T00:00:00Z,Battle of Assandun,http://commons.wikimedia.org/wiki/Special:FilePath/Edmund%20Iron.jpg
http://www.wikidata.org/entity/Q1896360,1004-01-01T00:00:00Z,Battle of Skopje,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Chronicle%20of%20Ioannis%20Skylitzis%20Bulagar%20Defeat.jpg
http://www.wikidata.org/entity/Q2887924,1030-01-01T00:00:00Z,Battle of Azaz,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Arabs%20drive%20the%20Byzantines%20to%20flight%20at%20Azazion.jpg
http://www.wikidata.org/entity/Q2724181,1096-01-01T00:00:00Z,Battle of Alcoraz,http://commons.wikimedia.org/wiki/Special:FilePath/Creu-Alcoraz-1524-Jeronimo-Martinez-Retablo-San-Jorge.Salvador-Merce-Teruel.jpg
http://www.wikidata.org/entity/Q2878470,1084-08-20T00:00:00Z,Battle of Morella,http://commons.wikimedia.org/wiki/Special:FilePath/Cid.png
http://www.wikidata.org/entity/Q2888888,1078-01-01T00:00:00Z,Battle of Kalavrye,http://commons.wikimedia.org/wiki/Special:FilePath/Alexios%20I%20Komnenos.jpg
http://www.wikidata.org/entity/Q2888093,1097-01-01T00:00:00Z,Battle of Bairén,http://commons.wikimedia.org/wiki/Special:FilePath/Cid.png
http://www.wikidata.org/entity/Q2888347,1097-08-15T00:00:00Z,Battle of Consuegra,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Consuegra%2C%20entr%C3%A9e%20des%20visiteurs.JPG
http://www.wikidata.org/entity/Q3442989,1042-10-13T00:00:00Z,Battle of Bar,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0%20%D0%BF%D0%BE%D0%B1%D0%B5%D0%B4%D0%B0%20%D0%92%D0%BE%D1%98%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%B0%20%D0%BD%D0%B0%D0%B4%20%D0%93%D1%80%D1%86%D0%B8%D0%BC%D0%B0%20%D0%B3%D0%BE%D0%B4.%201043..jpg
http://www.wikidata.org/entity/Q3302805,1010-06-08T00:00:00Z,Battle of Aqbat al-Bakr,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20Iberian%20Peninsula%201000-es.svg
http://www.wikidata.org/entity/Q3353388,1062-08-15T00:00:00Z,Battle of Niså,http://commons.wikimedia.org/wiki/Special:FilePath/Harald%20Hardraades%20saga-Dei%20saag%20danskeskipa-W.%20Wetlesen.jpg
http://www.wikidata.org/entity/Q3636352,1016-01-01T00:00:00Z,Battle of Brentford,http://commons.wikimedia.org/wiki/Special:FilePath/Brentford%20County%20Court.jpg
http://www.wikidata.org/entity/Q3636537,1041-05-10T00:00:00Z,Battle of Montemaggiore,http://commons.wikimedia.org/wiki/Special:FilePath/Ofanto.jpg
http://www.wikidata.org/entity/Q3636556,1041-03-23T00:00:00Z,Battle of Olivento,http://commons.wikimedia.org/wiki/Special:FilePath/England%20Normand%20cavalier%201066%20Vinkhuijzen.jpg
http://www.wikidata.org/entity/Q3544388,1037-09-10T00:00:00Z,Battle of Tamarón,http://commons.wikimedia.org/wiki/Special:FilePath/Bermudo%20III%20de%20Le%C3%B3n%20%28Ayuntamiento%20de%20Le%C3%B3n%29.jpg
http://www.wikidata.org/entity/Q3656928,1040-01-01T00:00:00Z,Battle of Thessalonica,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Thessalonians%20pursue%20the%20Bulgarian%20besiegers%20under%20Alusian%2C%201040.jpg
http://www.wikidata.org/entity/Q3656964,1040-01-01T00:00:00Z,Battle of Thessalonica,http://commons.wikimedia.org/wiki/Special:FilePath/DeljanTihomirAndBulgarians.jpg
http://www.wikidata.org/entity/Q4087465,1079-01-01T00:00:00Z,Battle of Skyhill,http://commons.wikimedia.org/wiki/Special:FilePath/Skyhill%20Battleground.jpg
http://www.wikidata.org/entity/Q4870309,1042-01-01T00:00:00Z,Battle of Ani,http://commons.wikimedia.org/wiki/Special:FilePath/Giuliano%20Zasso%2C%20%E2%80%9CArmenians%20defeat%20Byzantine%20forces%20attacking%20Ani%E2%80%9D.jpg
http://www.wikidata.org/entity/Q4870423,1010-02-08T00:00:00Z,Battle of Barry,http://commons.wikimedia.org/wiki/Special:FilePath/Carnoustiehighstreet.JPG
http://www.wikidata.org/entity/Q4871998,1065-01-01T00:00:00Z,Battle of Paterna,http://commons.wikimedia.org/wiki/Special:FilePath/Location%20map%20Taifa%20of%20Valencia.svg
http://www.wikidata.org/entity/Q4872036,1084-12-31T00:00:00Z,Battle of Piedra Pisada,http://commons.wikimedia.org/wiki/Special:FilePath/Cuenca%20del%20Cinca.png
http://www.wikidata.org/entity/Q4872092,1066-01-01T00:00:00Z,Battle of Pouancé,http://commons.wikimedia.org/wiki/Special:FilePath/Chateaudepouance.JPG
http://www.wikidata.org/entity/Q4962022,1064-01-01T00:00:00Z,Breton-Norman War,http://commons.wikimedia.org/wiki/Special:FilePath/Bayeux%20Tapestry%20scene19%20Dinan.jpg
http://www.wikidata.org/entity/Q12001384,1043-10-04T00:00:00Z,Battle of Lyrskov Heath,http://commons.wikimedia.org/wiki/Special:FilePath/Magnus%20den%20godes%20saga%20-%20Lyrskoghede%20-%20H.%20Egedius.jpg
http://www.wikidata.org/entity/Q16251259,1098-07-01T00:00:00Z,Battle of Anglesey Sound,http://commons.wikimedia.org/wiki/Special:FilePath/Isle%20of%20Anglesey%20UK%20relief%20location%20map.jpg
http://www.wikidata.org/entity/Q15844349,1040-08-29T00:00:00Z,Battle at Brůdek,http://commons.wikimedia.org/wiki/Special:FilePath/Bitva%20u%20Br%C5%AFdku.jpg
http://www.wikidata.org/entity/Q55605048,1098-02-15T00:00:00Z,Battle of the Lake of Antioch,http://commons.wikimedia.org/wiki/Special:FilePath/Bohemund%20of%20taranto%20in%20the%20battle.jpg
http://www.wikidata.org/entity/Q85859789,1063-06-01T00:00:00Z,Battle of Cerami,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20I%20de%20Sicilia%20en%20la%20batalla%20de%20Cerami%2C%20por%20Prosper%20Lafaye.jpg
http://www.wikidata.org/entity/Q47985,1043-01-01T00:00:00Z,Rus'–Byzantine War (1043),http://commons.wikimedia.org/wiki/Special:FilePath/Hand-siphon%20for%20Greek%20fire%2C%20medieval%20illumination%20%28detail%29.jpg
http://www.wikidata.org/entity/Q200032,1071-08-26T00:00:00Z,Battle of Manzikert,http://commons.wikimedia.org/wiki/Special:FilePath/131%20Bataille%20de%20Malazgirt.jpg
http://www.wikidata.org/entity/Q759979,1075-01-01T00:00:00Z,Revolt of the Earls,http://commons.wikimedia.org/wiki/Special:FilePath/William%20the%20Conqueror%20silver%20coin.jpg
