event,date,label,image
http://www.wikidata.org/entity/Q3312328,1512-01-01T00:00:00Z,Spanish conquest of Iberian Navarre,http://commons.wikimedia.org/wiki/Special:FilePath/Conquista%20de%20Navarra.svg
http://www.wikidata.org/entity/Q4207617,1529-01-01T00:00:00Z,Balkan campaign of 1529,http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%20with%20a%20Large%20Cannon%20MET%20MM7867.jpg
http://www.wikidata.org/entity/Q2877472,1531-02-05T00:00:00Z,1531 Lisbon earthquake,http://commons.wikimedia.org/wiki/Special:FilePath/Augsburger%20Wunderzeichenbuch%20%E2%80%94%20Folio%20119.jpg
http://www.wikidata.org/entity/Q1188930,1509-01-01T00:00:00Z,1509 Constantinople earthquake,http://commons.wikimedia.org/wiki/Special:FilePath/1509%20Great%20Istanbul%20Earthquake.jpg
http://www.wikidata.org/entity/Q1348877,1590-09-15T00:00:00Z,1590 Neulengbach earthquake,http://commons.wikimedia.org/wiki/Special:FilePath/Beben1590.jpg
http://www.wikidata.org/entity/Q1348911,1575-12-26T00:00:00Z,1575 Valdivia earthquake,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20De%20Valdivia%20Siedlungen%20in%20Chile%201540%20bis%201553.jpg
http://www.wikidata.org/entity/Q8049168,1533-01-01T00:00:00Z,Yaqui Wars,http://commons.wikimedia.org/wiki/Special:FilePath/Uprising%20of%20Yaqui%20Indians%20Remington%201896.jpg
http://www.wikidata.org/entity/Q10684373,1501-01-01T00:00:00Z,Svante Nilsson Sture's war against Denmark,http://commons.wikimedia.org/wiki/Special:FilePath/Svante%20Nilsson%20Regent%20of%20Sweden%20battle%20scene%201889%20by%20Louise%20Elisabet%20Granberg%20Stjernstr%C3%B6m%20%28b%26w%29.jpg
http://www.wikidata.org/entity/Q11442711,1586-01-18T00:00:00Z,1586 Tenshō earthquake,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20of%20Kaerikumo%20Castle%20Ruins%20001.JPG
http://www.wikidata.org/entity/Q11495186,1596-09-05T00:00:00Z,1596 Fushimi earthquake,http://commons.wikimedia.org/wiki/Special:FilePath/Toyotomi%20Hideyoshi%20and%20Kat%C5%8D%20Kiyomasa.jpg
http://www.wikidata.org/entity/Q787963,1586-01-01T00:00:00Z,Babington Plot,http://commons.wikimedia.org/wiki/Special:FilePath/Babington%20postscript.jpg
http://www.wikidata.org/entity/Q874235,1576-11-14T00:00:00Z,Sack of Antwerp,http://commons.wikimedia.org/wiki/Special:FilePath/Incendio%20Ayuntamiento%20Amberes.jpg
http://www.wikidata.org/entity/Q688998,1519-01-01T00:00:00Z,Leipzig Debate,http://commons.wikimedia.org/wiki/Special:FilePath/Disputatio%201519.jpg
http://www.wikidata.org/entity/Q19885891,1563-01-01T00:00:00Z,Siege of Orléans,http://commons.wikimedia.org/wiki/Special:FilePath/Si%C3%A8ge%20d%27orl%C3%A9ans.jpg
http://www.wikidata.org/entity/Q1156907,1542-01-01T00:00:00Z,Dacke War,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Vasa%20triumphs%204.jpg
http://www.wikidata.org/entity/Q1233121,1536-01-01T00:00:00Z,Pilgrimage of Grace,http://commons.wikimedia.org/wiki/Special:FilePath/Banner%20of%20the%20Holy%20Wounds%20%28Pilgrimage%20of%20Grace%29.svg
http://www.wikidata.org/entity/Q151663,1520-04-26T00:00:00Z,Revolt of the Comuneros,http://commons.wikimedia.org/wiki/Special:FilePath/Comuneros.jpg
http://www.wikidata.org/entity/Q2980852,1598-01-01T00:00:00Z,First Tarnovo Uprising,http://commons.wikimedia.org/wiki/Special:FilePath/First%20Tarnovo%20Uprising.png
http://www.wikidata.org/entity/Q685757,1569-01-03T00:00:00Z,Morisco Revolt,http://commons.wikimedia.org/wiki/Special:FilePath/Rebeli%C3%B3n%20de%20Las%20Alpujarras.png
http://www.wikidata.org/entity/Q688308,1521-01-01T00:00:00Z,Swedish War of Liberation,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Entry%20of%20King%20Gustav%20Vasa%20of%20Sweden%20into%20Stockholm%2C%201523%20%28Carl%20Larsson%29%20-%20Nationalmuseum%20-%2023935.tif
http://www.wikidata.org/entity/Q5951685,1510-01-01T00:00:00Z,Hvar Rebellion,http://commons.wikimedia.org/wiki/Special:FilePath/Hvar%20City.jpg
http://www.wikidata.org/entity/Q27566029,1549-07-18T00:00:00Z,Kett's Rebellion,http://commons.wikimedia.org/wiki/Special:FilePath/A%20group%20of%20dissenters%20in%20Norfolk%20during%20Robert%20Kett%27s%20rebellion%20of%201549.jpg
http://www.wikidata.org/entity/Q846876,1520-01-01T00:00:00Z,Stockholm Bloodbath,http://commons.wikimedia.org/wiki/Special:FilePath/Stockholm%20Bloodbath.jpg
http://www.wikidata.org/entity/Q3480181,1600-03-20T00:00:00Z,Linköping Bloodbath,http://commons.wikimedia.org/wiki/Special:FilePath/Familjen%20Gustaf%20Axelsson%20Ban%C3%A9r.jpg
http://www.wikidata.org/entity/Q169598,1582-07-01T00:00:00Z,Honnō-ji Incident,http://commons.wikimedia.org/wiki/Special:FilePath/Honnoj.jpg
http://www.wikidata.org/entity/Q576338,1598-12-16T00:00:00Z,Japanese invasions of Korea,http://commons.wikimedia.org/wiki/Special:FilePath/Siege-of-Busanjin-1592.jpg
http://www.wikidata.org/entity/Q3720898,1558-01-01T00:00:00Z,Ottoman invasion of the Balearic Islands,http://commons.wikimedia.org/wiki/Special:FilePath/Minorca%20by%20Piri%20Reis.jpg
http://www.wikidata.org/entity/Q5502260,1545-07-11T00:00:00Z,French invasion of the Isle of Wight,http://commons.wikimedia.org/wiki/Special:FilePath/The%20French%20fleet%20attacks%20Bembridge.jpg
http://www.wikidata.org/entity/Q2931482,1572-11-01T00:00:00Z,Massacre of Naarden,http://commons.wikimedia.org/wiki/Special:FilePath/Naarden%20stadsbrand%201572.jpg
http://www.wikidata.org/entity/Q216165,1580-02-02T00:00:00Z,Union of Utrecht,http://commons.wikimedia.org/wiki/Special:FilePath/Unie%20van%20Utrecht.jpg
http://www.wikidata.org/entity/Q700035,1576-11-18T00:00:00Z,Pacification of Ghent,http://commons.wikimedia.org/wiki/Special:FilePath/Allegorie%20Pacificatie%20van%20Gent.jpg
http://www.wikidata.org/entity/Q3485960,1553-01-12T00:00:00Z,Siege of Metz,http://commons.wikimedia.org/wiki/Special:FilePath/Siege-de-metz.JPG
http://www.wikidata.org/entity/Q3485984,1590-01-01T00:00:00Z,Siege of Paris,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20IV%20assi%C3%A9geant%20Paris.jpg
http://www.wikidata.org/entity/Q3486023,1572-11-19T00:00:00Z,Siege of Sancerre,http://commons.wikimedia.org/wiki/Special:FilePath/Siege%20de%20Sancerre%20early%2017th%20century%20Claude%20Chastillon.jpg
http://www.wikidata.org/entity/Q3486028,1558-07-03T00:00:00Z,Siege of Thionville,http://commons.wikimedia.org/wiki/Special:FilePath/Thionville-Vue%20cavali%C3%A8re%20du%20si%C3%A8ge%20de%201558.jpg
http://www.wikidata.org/entity/Q1046201,1582-01-01T00:00:00Z,Siege of Takamatsu,http://commons.wikimedia.org/wiki/Special:FilePath/Takamatsumizuseme2.jpg
http://www.wikidata.org/entity/Q1073030,1571-05-01T00:00:00Z,Sieges of Nagashima,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Nagashima.jpg
http://www.wikidata.org/entity/Q694619,1574-10-13T00:00:00Z,Siege of Leiden,http://commons.wikimedia.org/wiki/Special:FilePath/Veen01.jpg
http://www.wikidata.org/entity/Q697823,1584-07-01T00:00:00Z,Fall of Antwerp,http://commons.wikimedia.org/wiki/Special:FilePath/Parma%27s%20brug%2C%20Antwerpen%201585.JPG
http://www.wikidata.org/entity/Q699917,1595-07-24T00:00:00Z,Siege of Groenlo,http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Grol%20%28Groenlo%29%20in%201595.jpg
http://www.wikidata.org/entity/Q700893,1535-06-01T00:00:00Z,Conquest of Tunis,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Tunis%201535%20Attack%20on%20Goletta.jpg
http://www.wikidata.org/entity/Q735043,1536-09-10T00:00:00Z,Siege of Klis,http://commons.wikimedia.org/wiki/Special:FilePath/Rijeka014.jpg
