event,date,label,image
http://www.wikidata.org/entity/Q56290309,1124-04-02T00:00:00Z,Battle of Bourgthéroulde,http://commons.wikimedia.org/wiki/Special:FilePath/BattleOfBourgtheroulde.png
http://www.wikidata.org/entity/Q653707,1184-06-15T00:00:00Z,Fimreite,http://commons.wikimedia.org/wiki/Special:FilePath/Fimreite%2C%20Sogndal%2C%20Sogn%20-%20no-nb%20digifoto%2020151105%2000064%20NB%20MIT%20FNR%2006531.jpg
http://www.wikidata.org/entity/Q968676,1185-05-02T00:00:00Z,Battle of Dan-no-ura,http://commons.wikimedia.org/wiki/Special:FilePath/AntokuTennou%20Engi.7%268%20Dannoura%20Kassen.jpg
http://www.wikidata.org/entity/Q3636688,1146-01-01T00:00:00Z,Siege of Almería,http://commons.wikimedia.org/wiki/Special:FilePath/Batalla%20vikingos-andalus%C3%ADes%2003%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q11445749,1189-01-01T00:00:00Z,Battle of Ōshū,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%A5%A5%E5%B7%9E%E9%AB%98%E9%A4%A8%E5%A4%A7%E5%90%88%E6%88%A6.jpg
http://www.wikidata.org/entity/Q2665664,1200-01-01T00:00:00Z,Prussian Crusade,http://commons.wikimedia.org/wiki/Special:FilePath/Baltic%20Tribes%20c%201200.svg
http://www.wikidata.org/entity/Q4446152,1125-11-01T00:00:00Z,Jurchen campaigns against the Song dynasty,http://commons.wikimedia.org/wiki/Special:FilePath/Jin%20Dynasty%201141%20%28no%20borders%29.png
http://www.wikidata.org/entity/Q3686285,1154-12-11T00:00:00Z,1154 papal election,http://commons.wikimedia.org/wiki/Special:FilePath/169-Adrian%20IV.jpg
http://www.wikidata.org/entity/Q154439,1122-09-30T00:00:00Z,Concordat of Worms,http://commons.wikimedia.org/wiki/Special:FilePath/Urkunde%20Wormser%20Konkordat-bg.png
http://www.wikidata.org/entity/Q3950956,1141-09-16T00:00:00Z,Battle of Qatwan,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Qatwan.png
http://www.wikidata.org/entity/Q3950956,1141-09-23T00:00:00Z,Battle of Qatwan,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Qatwan.png
http://www.wikidata.org/entity/Q2745374,1143-10-12T00:00:00Z,Treaty of Zamora,http://commons.wikimedia.org/wiki/Special:FilePath/Funda%C3%A7%C3%A3o%20da%20Nacionalidade%20%28Tratado%20de%20Zamora%29%20-%20Jardim%201.%C2%BA%20de%20Dezembro%2C%20Portim%C3%A3o.png
http://www.wikidata.org/entity/Q901714,1169-01-01T00:00:00Z,Norman invasion of Ireland,http://commons.wikimedia.org/wiki/Special:FilePath/Ireland%20medieval%20location%20map-es.svg
http://www.wikidata.org/entity/Q16830128,1122-01-01T00:00:00Z,Venetian Crusade,http://commons.wikimedia.org/wiki/Special:FilePath/Tyre%20being%20blockaded%20by%20the%20Venetian%20fleet%20and%20besieged%20by%20Crusader%20knighthood.PNG
http://www.wikidata.org/entity/Q677982,1153-01-01T00:00:00Z,Siege of Ascalon,http://commons.wikimedia.org/wiki/Special:FilePath/Baldwin%20III%20of%20Jerusalem%20receiving%20capitulation%20of%20Ascalon.jpg
http://www.wikidata.org/entity/Q815100,1160-02-12T00:00:00Z,Siege of Sanjō Palace,http://commons.wikimedia.org/wiki/Special:FilePath/Heiji%20no%20ran.jpg
http://www.wikidata.org/entity/Q815116,1189-08-28T00:00:00Z,Siege of Acre (1189-1191),http://commons.wikimedia.org/wiki/Special:FilePath/Acre%20-%20Akko%20Tower.jpg
http://www.wikidata.org/entity/Q815156,1183-01-01T00:00:00Z,Siege of Kerak,http://commons.wikimedia.org/wiki/Special:FilePath/Karak%20castle%20in%20Jordan.JPG
http://www.wikidata.org/entity/Q815177,1147-11-01T00:00:00Z,Siege of Lisbon (1147),http://commons.wikimedia.org/wiki/Special:FilePath/Siege%20of%20Lisbon%20-%20Muslim%20surrender.jpg
http://www.wikidata.org/entity/Q1116528,1181-01-22T00:00:00Z,Siege of Nara,http://commons.wikimedia.org/wiki/Special:FilePath/Todaiji18s3200.jpg
http://www.wikidata.org/entity/Q1369629,1134-07-17T00:00:00Z,Battle of Fraga,http://commons.wikimedia.org/wiki/Special:FilePath/Alfonso%20I%20de%20Arag%C3%B3n%20por%20Pradilla%20%281879%29.jpg
http://www.wikidata.org/entity/Q1723525,1102-01-01T00:00:00Z,Siege of Tripoli,http://commons.wikimedia.org/wiki/Special:FilePath/Bertrand%20of%20Toulouse%2C%20tripoli.jpg
http://www.wikidata.org/entity/Q1723525,1102-01-01T00:00:00Z,Siege of Tripoli,http://commons.wikimedia.org/wiki/Special:FilePath/Bertrand%20de%20Saint-Gilles%20Debacq%20Alexandre-Charles%20%281804-1850%29.jpg
http://www.wikidata.org/entity/Q382967,1148-07-28T00:00:00Z,Siege of Damascus (1148),http://commons.wikimedia.org/wiki/Special:FilePath/Asia%20minor%201140.jpg
http://www.wikidata.org/entity/Q2083368,1144-12-31T00:00:00Z,Siege of Edessa (1144),http://commons.wikimedia.org/wiki/Special:FilePath/Urfacastle.jpg
http://www.wikidata.org/entity/Q2176345,1187-11-19T00:00:00Z,Siege of Tyre,http://commons.wikimedia.org/wiki/Special:FilePath/Tyre%201187.jpg
http://www.wikidata.org/entity/Q3431465,1110-12-12T00:00:00Z,Siege of Sidon,http://commons.wikimedia.org/wiki/Special:FilePath/Magnussonnenes%20saga%203%20-%20G.%20Munthe.jpg
http://www.wikidata.org/entity/Q2390461,1140-12-28T00:00:00Z,Siege of Weinsberg,http://commons.wikimedia.org/wiki/Special:FilePath/Weiber%20von%20Weinsberg%20Zacharias%20Dolendo%2016%20Jhdt.jpg
http://www.wikidata.org/entity/Q2549357,1113-01-01T00:00:00Z,Siege of Nicaea (1113 AD),http://commons.wikimedia.org/wiki/Special:FilePath/Bizancio1180AD-pt.svg
http://www.wikidata.org/entity/Q3486062,1156-07-01T00:00:00Z,Siege of Shirakawa-den,http://commons.wikimedia.org/wiki/Special:FilePath/H%C5%8Dgen%20no%20ran.jpg
http://www.wikidata.org/entity/Q3090571,1184-01-10T00:00:00Z,Siege of Hōjūjidono,http://commons.wikimedia.org/wiki/Special:FilePath/Hojyuji%20%28Kyoto%2C%20Kyoto%292.jpg
http://www.wikidata.org/entity/Q7510395,1138-05-28T00:00:00Z,Siege of Shaizar,http://commons.wikimedia.org/wiki/Special:FilePath/Ioannes%20II%20Komnenos1138.jpg
http://www.wikidata.org/entity/Q3622261,1187-01-01T00:00:00Z,Siege of Lovech,http://commons.wikimedia.org/wiki/Special:FilePath/Lovech%20Fortress%20Plan.png
http://www.wikidata.org/entity/Q3625469,1160-01-01T00:00:00Z,Siege of Crema,http://commons.wikimedia.org/wiki/Special:FilePath/Riproduzione-carta-cremasco.jpg
http://www.wikidata.org/entity/Q3636688,1146-01-01T00:00:00Z,Siege of Almería,http://commons.wikimedia.org/wiki/Special:FilePath/Batalla%20vikingos-andalus%C3%ADes%2003%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q7510516,1169-05-01T00:00:00Z,Siege of Wexford,http://commons.wikimedia.org/wiki/Special:FilePath/Baginbun%20Head%20Map.png
http://www.wikidata.org/entity/Q7509947,1138-07-01T00:00:00Z,Siege of Coria (1138),http://commons.wikimedia.org/wiki/Special:FilePath/Murallacoriadet.jpg
http://www.wikidata.org/entity/Q7509949,1142-06-01T00:00:00Z,Siege of Coria (1142),http://commons.wikimedia.org/wiki/Special:FilePath/Puertamurallacoria.jpg
http://www.wikidata.org/entity/Q5162445,1147-03-15T00:00:00Z,Conquest of Santarém,http://commons.wikimedia.org/wiki/Special:FilePath/Conquista%20de%20Santar%C3%A9m.JPG
http://www.wikidata.org/entity/Q19901989,1154-01-01T00:00:00Z,Siege of Braničevo,http://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20I%20Comnenus.jpg
http://www.wikidata.org/entity/Q25540862,1122-01-01T00:00:00Z,Siege of Tbilisi (1122),http://commons.wikimedia.org/wiki/Special:FilePath/David%20IV%20map%20de.png
http://www.wikidata.org/entity/Q51933216,1124-01-01T00:00:00Z,siege of Tyre (1124),http://commons.wikimedia.org/wiki/Special:FilePath/Tyre%20being%20blockaded%20by%20the%20Venetian%20fleet%20and%20besieged%20by%20Crusader%20knighthood.PNG
http://www.wikidata.org/entity/Q55633154,1173-01-01T00:00:00Z,Siege of Derbent,http://commons.wikimedia.org/wiki/Special:FilePath/Rus%20Caspian.png
http://www.wikidata.org/entity/Q65121402,1191-08-01T00:00:00Z,Siege of Naples,http://commons.wikimedia.org/wiki/Special:FilePath/Jind%C5%99ich%20VI.%20obl%C3%A9h%C3%A1%20Neapol%20%281191%29.jpg
http://www.wikidata.org/entity/Q65076222,1101-01-01T00:00:00Z,Crusader attack on Blachernae,http://commons.wikimedia.org/wiki/Special:FilePath/Byzantine%20Constantinople-en.png
http://www.wikidata.org/entity/Q677982,1153-01-01T00:00:00Z,Siege of Ascalon,http://commons.wikimedia.org/wiki/Special:FilePath/Baldwin%20III%20of%20Jerusalem%20receiving%20capitulation%20of%20Ascalon.jpg
http://www.wikidata.org/entity/Q679363,1109-08-24T00:00:00Z,Battle of Hundsfeld,http://commons.wikimedia.org/wiki/Special:FilePath/PsiePole%20MBielski.png
http://www.wikidata.org/entity/Q55504,1125-01-01T00:00:00Z,Battle of Azaz,http://commons.wikimedia.org/wiki/Special:FilePath/Coin%20Baldwin2.jpg
http://www.wikidata.org/entity/Q55504,1125-06-11T00:00:00Z,Battle of Azaz,http://commons.wikimedia.org/wiki/Special:FilePath/Coin%20Baldwin2.jpg
http://www.wikidata.org/entity/Q153702,1122-01-01T00:00:00Z,Battle of Beroia,http://commons.wikimedia.org/wiki/Special:FilePath/John%20II%20Komnenos.jpg
http://www.wikidata.org/entity/Q283364,1176-05-29T00:00:00Z,Battle of Legnano,http://commons.wikimedia.org/wiki/Special:FilePath/The%20battle%20of%20Legnano%20%281870%29%2C%20by%20Amos%20Cassioli.jpg
http://www.wikidata.org/entity/Q288345,1141-02-02T00:00:00Z,Battle of Lincoln,http://commons.wikimedia.org/wiki/Special:FilePath/BattleOf%20Lincoln.jpg
http://www.wikidata.org/entity/Q316604,1115-02-18T00:00:00Z,Battle of Welfesholz,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20Blick%20auf%20Siersleben%20von%20Welfesholz.jpg
http://www.wikidata.org/entity/Q194951,1125-01-01T00:00:00Z,Battle of Haram,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%98%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%BE%D1%80%20%D0%98%D0%BE%D0%B0%D0%BD%D0%BD%20II%20%D0%9A%D0%BE%D0%BC%D0%BD%D0%B8%D0%BD.jpg
http://www.wikidata.org/entity/Q194951,1128-01-01T00:00:00Z,Battle of Haram,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%98%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%BE%D1%80%20%D0%98%D0%BE%D0%B0%D0%BD%D0%BD%20II%20%D0%9A%D0%BE%D0%BC%D0%BD%D0%B8%D0%BD.jpg
http://www.wikidata.org/entity/Q172368,1167-01-01T00:00:00Z,Battle of Sirmium,http://commons.wikimedia.org/wiki/Special:FilePath/Manuelcomnenus.jpg
http://www.wikidata.org/entity/Q382967,1148-07-28T00:00:00Z,Siege of Damascus (1148),http://commons.wikimedia.org/wiki/Special:FilePath/Asia%20minor%201140.jpg
http://www.wikidata.org/entity/Q985668,1161-11-16T00:00:00Z,Battle of Tangdao,http://commons.wikimedia.org/wiki/Special:FilePath/Songrivership3.jpg
http://www.wikidata.org/entity/Q730553,1176-09-17T00:00:00Z,Battle of Myriokephalon,http://commons.wikimedia.org/wiki/Special:FilePath/Crusades%20surprised%20by%20turks.jpg
http://www.wikidata.org/entity/Q734300,1109-08-17T00:00:00Z,Battle of Nakło,http://commons.wikimedia.org/wiki/Special:FilePath/Wojna%20Polsko-Niemiecka%201109.png
http://www.wikidata.org/entity/Q815116,1189-08-28T00:00:00Z,Siege of Acre (1189-1191),http://commons.wikimedia.org/wiki/Special:FilePath/Acre%20-%20Akko%20Tower.jpg
http://www.wikidata.org/entity/Q815156,1183-01-01T00:00:00Z,Siege of Kerak,http://commons.wikimedia.org/wiki/Special:FilePath/Karak%20castle%20in%20Jordan.JPG
http://www.wikidata.org/entity/Q233350,1126-02-25T00:00:00Z,Second Battle of Chlumec,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Liebscher%20-%20V%C3%ADt%C4%9Bzstv%C3%AD%20Sob%C4%9Bslava%20I.%20u%20Chlumce%2018.%20%C3%BAnora%201126.jpg
http://www.wikidata.org/entity/Q233568,1187-07-04T00:00:00Z,Battle of Hattin,http://commons.wikimedia.org/wiki/Special:FilePath/Hattin%20Estoire%20d%27Eracles.jpg
http://www.wikidata.org/entity/Q577190,1187-05-08T00:00:00Z,Battle of Cresson,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Cresson.jpg
http://www.wikidata.org/entity/Q577190,1187-05-08T00:00:00Z,Battle of Cresson,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ais%205594%2C%20fol.%20197%20haut%2C%20Bataille%20de%20Kefar%20Kanna%20%281187%29.jpeg
http://www.wikidata.org/entity/Q844639,1178-01-01T00:00:00Z,Battle of Djahy,http://commons.wikimedia.org/wiki/Special:FilePath/Pulasti%20%28Philistine%29%20and%20Tsakkaras%20%28painting%29.png
http://www.wikidata.org/entity/Q847287,1177-11-25T00:00:00Z,Battle of Montgisard,http://commons.wikimedia.org/wiki/Special:FilePath/Schlacht%20von%20Montgisard%202.jpg
http://www.wikidata.org/entity/Q897466,1109-08-31T00:00:00Z,Battle of Głogów,http://commons.wikimedia.org/wiki/Special:FilePath/WojnaPolskoNiemiecka11092CZ.png
http://www.wikidata.org/entity/Q622184,1119-06-28T00:00:00Z,Battle of Ager Sanguinis,http://commons.wikimedia.org/wiki/Special:FilePath/Battle-of-Ager-Sanguinis.jpg
http://www.wikidata.org/entity/Q650507,1180-11-16T00:00:00Z,Battle of Fujigawa,http://commons.wikimedia.org/wiki/Special:FilePath/Heikegoe.jpg
http://www.wikidata.org/entity/Q653707,1184-06-15T00:00:00Z,Fimreite,http://commons.wikimedia.org/wiki/Special:FilePath/Fimreite%2C%20Sogndal%2C%20Sogn%20-%20no-nb%20digifoto%2020151105%2000064%20NB%20MIT%20FNR%2006531.jpg
http://www.wikidata.org/entity/Q657913,1190-05-25T00:00:00Z,Battle of Iconium,http://commons.wikimedia.org/wiki/Special:FilePath/BattleIconium.jpg
http://www.wikidata.org/entity/Q1138687,1167-06-05T00:00:00Z,Battle of Monte Porzio,http://commons.wikimedia.org/wiki/Special:FilePath/Prataporci%20site%20Img%20020.jpg
http://www.wikidata.org/entity/Q940026,1191-09-14T00:00:00Z,Battle of Arsuf,http://commons.wikimedia.org/wiki/Special:FilePath/Schlacht%20von%20Arsuf.jpg
http://www.wikidata.org/entity/Q1326831,1125-09-01T00:00:00Z,Jingkang Incident,http://commons.wikimedia.org/wiki/Special:FilePath/ChinaHenanKaifeng.png
http://www.wikidata.org/entity/Q1328380,1149-06-29T00:00:00Z,Battle of Inab,http://commons.wikimedia.org/wiki/Special:FilePath/BattleOfInab.jpg
http://www.wikidata.org/entity/Q1328537,1139-07-25T00:00:00Z,Battle of Ourique,http://commons.wikimedia.org/wiki/Special:FilePath/BatalhaOurique.jpg
http://www.wikidata.org/entity/Q1369629,1134-07-17T00:00:00Z,Battle of Fraga,http://commons.wikimedia.org/wiki/Special:FilePath/Alfonso%20I%20de%20Arag%C3%B3n%20por%20Pradilla%20%281879%29.jpg
http://www.wikidata.org/entity/Q1374114,1105-01-01T00:00:00Z,Battle of Artah,http://commons.wikimedia.org/wiki/Special:FilePath/Tancr%C3%A8de%20de%20Hauteville.jpg
http://www.wikidata.org/entity/Q1887494,1180-06-27T00:00:00Z,Battle of Uji,http://commons.wikimedia.org/wiki/Special:FilePath/Byodoin%20Phoenix%20Hall%20Uji%2010-2R.jpg
http://www.wikidata.org/entity/Q1473857,1141-09-21T00:00:00Z,Rout of Winchester,http://commons.wikimedia.org/wiki/Special:FilePath/Winchester%2001.JPG
http://www.wikidata.org/entity/Q1500314,1104-05-07T00:00:00Z,Battle of Harran,http://commons.wikimedia.org/wiki/Special:FilePath/Harranruins2.jpg
http://www.wikidata.org/entity/Q1516439,1119-08-27T00:00:00Z,Battle of Brémule,http://commons.wikimedia.org/wiki/Special:FilePath/Ludvik6%20jindrichI%20Bremule.jpg
http://www.wikidata.org/entity/Q1527286,1132-07-31T00:00:00Z,Battle of Nocera,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20Italy%201112.svg
http://www.wikidata.org/entity/Q2008448,1192-08-15T00:00:00Z,Battle of Jaffa,http://commons.wikimedia.org/wiki/Special:FilePath/Saladin%20attacks%20Jaffa%20crusades.jpg
http://www.wikidata.org/entity/Q2034912,1164-08-12T00:00:00Z,Battle of Harim,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20Crusader%20states%201165-pt.svg
http://www.wikidata.org/entity/Q2116658,1184-03-27T00:00:00Z,Battle of Ichi-no-Tani,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Ichi-no-Tani%20Folding%20Screen%20by%20Kano%20School.jpg
http://www.wikidata.org/entity/Q2117322,1185-03-29T00:00:00Z,Battle of Yashima,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Yashima%20Folding%20Screens%20Kano%20School.jpg
