event,date,label,image
http://www.wikidata.org/entity/Q1236473,0589-01-01T00:00:00Z,Third Council of Toledo,http://commons.wikimedia.org/wiki/Special:FilePath/III%20Concilio%20de%20Toledo%20%28Jos%C3%A9%20Mart%C3%AD%20y%20Mons%C3%B3%29.jpg
http://www.wikidata.org/entity/Q179826,0381-01-01T00:00:00Z,First Council of Constantinople,http://commons.wikimedia.org/wiki/Special:FilePath/Homilies%20of%20Gregory%20the%20Theologian%20gr.%20510%2C%20f%20723.jpg
http://www.wikidata.org/entity/Q133331,0325-01-01T00:00:00Z,First Council of Nicaea,http://commons.wikimedia.org/wiki/Special:FilePath/THE%20FIRST%20COUNCIL%20OF%20NICEA.jpg
http://www.wikidata.org/entity/Q187201,0787-01-01T00:00:00Z,Second Council of Nicaea,http://commons.wikimedia.org/wiki/Special:FilePath/Menologion%20of%20Basil%20024.jpg
http://www.wikidata.org/entity/Q205227,0553-01-01T00:00:00Z,Second Council of Constantinople,http://commons.wikimedia.org/wiki/Special:FilePath/Second%20Ecumenical%20council%20by%20V.Surikov.jpg
http://www.wikidata.org/entity/Q4350094,0476-01-01T00:00:00Z,Deposition of Romulus Augustulus,http://commons.wikimedia.org/wiki/Special:FilePath/Young%20Folks%27%20History%20of%20Rome%20illus420.png
http://www.wikidata.org/entity/Q21251731,0286-01-01T00:00:00Z,Saint Sebastian tended by Saint Irene,http://commons.wikimedia.org/wiki/Special:FilePath/Vicente%20L%C3%B3pez%20y%20Porta%C3%B1a%20-%20Saint%20Sebastian%20Tended%20by%20Saint%20Irene%20-%202000.47%20-%20J.%20Paul%20Getty%20Museum.jpg
http://www.wikidata.org/entity/Q1062771,0645-07-13T00:00:00Z,Isshi Incident,http://commons.wikimedia.org/wiki/Special:FilePath/Irukaansatsuzu.jpg
http://www.wikidata.org/entity/Q1192865,0626-07-05T00:00:00Z,Xuanwu Gate Incident,http://commons.wikimedia.org/wiki/Special:FilePath/TangTaizong.jpg
http://www.wikidata.org/entity/Q4350094,0476-01-01T00:00:00Z,Deposition of Romulus Augustulus,http://commons.wikimedia.org/wiki/Special:FilePath/Young%20Folks%27%20History%20of%20Rome%20illus420.png
http://www.wikidata.org/entity/Q1647162,0628-03-01T00:00:00Z,Treaty of Hudaybiyyah,http://commons.wikimedia.org/wiki/Special:FilePath/Suleh%20Hudebia.png
http://www.wikidata.org/entity/Q398174,0727-01-01T00:00:00Z,Siege of Nicaea (727 AD),http://commons.wikimedia.org/wiki/Special:FilePath/Asia%20Minor%20ca%20740%20AD.svg
http://www.wikidata.org/entity/Q587908,0737-01-01T00:00:00Z,Battle of Narbonne (737),http://commons.wikimedia.org/wiki/Special:FilePath/Muslim%20troops%20leaving%20Narbonne%20to%20Pepin%20le%20Bref%20in%20759.jpg
http://www.wikidata.org/entity/Q3625439,0253-01-01T00:00:00Z,Siege of Antioch,http://commons.wikimedia.org/wiki/Special:FilePath/Antiochia%20su%20Oronte.PNG
http://www.wikidata.org/entity/Q2915236,0614-01-01T00:00:00Z,Sasanian conquest of Jerusalem,http://commons.wikimedia.org/wiki/Special:FilePath/Byzantine%20and%20Sassanid%20Empires%20in%20600%20CE.png
http://www.wikidata.org/entity/Q815105,0641-01-01T00:00:00Z,Siege of Alexandria,http://commons.wikimedia.org/wiki/Special:FilePath/AlexHellenistischeStadtmauer.jpg
http://www.wikidata.org/entity/Q815110,0359-01-01T00:00:00Z,Siege of Amida,http://commons.wikimedia.org/wiki/Special:FilePath/Taq-e%20Bostan%20-%20High-relief%20Shapur%20II%20and%20Shapur%20III.jpg
http://www.wikidata.org/entity/Q3485906,0766-10-01T00:00:00Z,Siege of Kamacha,http://commons.wikimedia.org/wiki/Special:FilePath/Arab-Byzantine%20frontier%20zone.svg
http://www.wikidata.org/entity/Q4337451,0617-01-01T00:00:00Z,Siege of Thessalonica,http://commons.wikimedia.org/wiki/Special:FilePath/Balkans%206th%20century.svg
http://www.wikidata.org/entity/Q2563208,0637-01-01T00:00:00Z,Siege of Aleppo,http://commons.wikimedia.org/wiki/Special:FilePath/Citadel%20of%20Aleppo%2C%20Aleppo%2C%20Syria.jpg
http://www.wikidata.org/entity/Q8068200,0068-01-01T00:00:00Z,Zealot Temple siege,http://commons.wikimedia.org/wiki/Special:FilePath/TempleStepsMay2009.JPG
http://www.wikidata.org/entity/Q7510087,0430-01-01T00:00:00Z,Siege of Hippo Regius,http://commons.wikimedia.org/wiki/Special:FilePath/Hippo%20Regius%20Algeria%206.jpg
http://www.wikidata.org/entity/Q13554386,0549-01-01T00:00:00Z,Siege of Rome (549),http://commons.wikimedia.org/wiki/Special:FilePath/Walls%20of%20Rome%206th%20century.png
http://www.wikidata.org/entity/Q16531748,0476-01-01T00:00:00Z,Battle of Pavia (476),http://commons.wikimedia.org/wiki/Special:FilePath/Santi%20gervasio%20e%20protasio%20pavia.jpg
http://www.wikidata.org/entity/Q16851462,0729-01-01T00:00:00Z,Siege of Kamarja,http://commons.wikimedia.org/wiki/Special:FilePath/Transoxiana%208th%20century.svg
http://www.wikidata.org/entity/Q16916509,0502-08-03T00:00:00Z,Siege of Theodosiopolis,http://commons.wikimedia.org/wiki/Special:FilePath/Roman-Persian%20Frontier%2C%205th%20century-pt.svg
http://www.wikidata.org/entity/Q16931414,0573-01-01T00:00:00Z,Siege of Dara,http://commons.wikimedia.org/wiki/Special:FilePath/DaraFortifications.JPG
http://www.wikidata.org/entity/Q17019401,0692-01-01T00:00:00Z,Siege of Mecca,http://commons.wikimedia.org/wiki/Special:FilePath/Mecca-1850.jpg
http://www.wikidata.org/entity/Q48795853,0640-01-01T00:00:00Z,Siege of Babylon Fortress,http://commons.wikimedia.org/wiki/Special:FilePath/GD-EG-Caire-Copte074.JPG
http://www.wikidata.org/entity/Q39154,0486-01-01T00:00:00Z,Battle of Soissons,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Remy%20Bishop%20of%20Rheims%20begging%20of%20Clovis%20the%20restitution%20of%20the%20Sacred%20Vase%20taken%20by%20the%20Franks%20in%20the%20Pillage%20of%20Soissons.png
http://www.wikidata.org/entity/Q289492,0750-01-25T00:00:00Z,Battle of the Zab,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Al-Z%C4%81b.jpg
http://www.wikidata.org/entity/Q173077,0732-01-01T00:00:00Z,Battle of Tours,http://commons.wikimedia.org/wiki/Special:FilePath/Steuben%20-%20Bataille%20de%20Poitiers.png
http://www.wikidata.org/entity/Q173077,0732-10-14T00:00:00Z,Battle of Tours,http://commons.wikimedia.org/wiki/Special:FilePath/Steuben%20-%20Bataille%20de%20Poitiers.png
http://www.wikidata.org/entity/Q179455,0324-07-01T00:00:00Z,Battle of the Hellespont,http://commons.wikimedia.org/wiki/Special:FilePath/Tapestry%20showing%20the%20Sea%20Battle%20between%20the%20Fleets%20of%20Constantine%20and%20Licinius-cropped.jpg
http://www.wikidata.org/entity/Q192473,0378-08-10T00:00:00Z,Battle of Adrianople,http://commons.wikimedia.org/wiki/Special:FilePath/Batalla%20de%20Adrian%C3%B3polis.png
http://www.wikidata.org/entity/Q444201,0532-01-01T00:00:00Z,Battle of Autun,http://commons.wikimedia.org/wiki/Special:FilePath/ClotaireIer%20Jean%20de%20Tillet-Recueil%20des%20rois%20de%20France.jpg
http://www.wikidata.org/entity/Q444590,0406-01-01T00:00:00Z,Battle of Faesulae,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Siege%20of%20Fiesole%20by%20the%20Goths%20-%20Friedrich%20Sustris.jpg
http://www.wikidata.org/entity/Q139808,0451-06-21T00:00:00Z,Battle of the Catalaunian Plains,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Neuville%20-%20The%20Huns%20at%20the%20Battle%20of%20Chalons.jpg
http://www.wikidata.org/entity/Q486124,0624-03-13T00:00:00Z,Battle of Badr,http://commons.wikimedia.org/wiki/Special:FilePath/Balami%20-%20Tarikhnama%20-%20The%20Battle%20of%20Badr%20-%20The%20death%20of%20Abu%20Jahl%2C%20and%20the%20casting%20of%20the%20Meccan%20dead%20into%20dry%20wells%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q486124,0624-03-13T00:00:00Z,Battle of Badr,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%BA%D8%B2%D9%88%D9%87%20%D8%A8%D8%AF%D8%B1.ar.png
http://www.wikidata.org/entity/Q486124,0624-03-13T00:00:00Z,Battle of Badr,http://commons.wikimedia.org/wiki/Special:FilePath/Badr%20Council.jpg
http://www.wikidata.org/entity/Q486124,0624-03-13T00:00:00Z,Battle of Badr,http://commons.wikimedia.org/wiki/Special:FilePath/Balami%20-%20Tarikhnama%20-%20The%20Battle%20of%20Badr%20-%20The%20angelic%20host%20is%20sent%20to%20assist%20the%20Muslims.jpg
http://www.wikidata.org/entity/Q486124,0624-03-13T00:00:00Z,Battle of Badr,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Badr.jpg
http://www.wikidata.org/entity/Q486124,0624-03-13T00:00:00Z,Battle of Badr,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Badr2.jpg
http://www.wikidata.org/entity/Q486124,0624-03-13T00:00:00Z,Battle of Badr,http://commons.wikimedia.org/wiki/Special:FilePath/Muhammad%20at%20Badr.jpg
http://www.wikidata.org/entity/Q87779,0009-09-01T00:00:00Z,Battle of the Teutoburg Forest,http://commons.wikimedia.org/wiki/Special:FilePath/Varus01.jpg
http://www.wikidata.org/entity/Q115105,0631-01-01T00:00:00Z,Battle of Wogastisburg,http://commons.wikimedia.org/wiki/Special:FilePath/Tiers%20de%20sous%20d%27or%20de%20Dagobert%20Ier.jpg
http://www.wikidata.org/entity/Q128996,0740-01-01T00:00:00Z,Battle of Akroinon,http://commons.wikimedia.org/wiki/Special:FilePath/ByzantineEmpire717AD.png
http://www.wikidata.org/entity/Q264737,0496-01-01T00:00:00Z,Battle of Tolbiac,http://commons.wikimedia.org/wiki/Special:FilePath/Evariste-Vital%20Luminais%20-%20D%C3%A9route%20des%20Germains%20apr%C3%A8s%20la%20bataille%20de%20Tolbiac.jpg
http://www.wikidata.org/entity/Q264737,0503-01-01T00:00:00Z,Battle of Tolbiac,http://commons.wikimedia.org/wiki/Special:FilePath/Evariste-Vital%20Luminais%20-%20D%C3%A9route%20des%20Germains%20apr%C3%A8s%20la%20bataille%20de%20Tolbiac.jpg
http://www.wikidata.org/entity/Q264737,0496-01-01T00:00:00Z,Battle of Tolbiac,http://commons.wikimedia.org/wiki/Special:FilePath/Ary%20Scheffer%20-%20Bataille%20de%20Tolbiac%20496.jpg
http://www.wikidata.org/entity/Q264737,0503-01-01T00:00:00Z,Battle of Tolbiac,http://commons.wikimedia.org/wiki/Special:FilePath/Ary%20Scheffer%20-%20Bataille%20de%20Tolbiac%20496.jpg
http://www.wikidata.org/entity/Q264737,0496-01-01T00:00:00Z,Battle of Tolbiac,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Tolbiac.jpg
http://www.wikidata.org/entity/Q264737,0503-01-01T00:00:00Z,Battle of Tolbiac,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Tolbiac.jpg
http://www.wikidata.org/entity/Q617650,0043-01-01T00:00:00Z,Battle of the Medway,http://commons.wikimedia.org/wiki/Special:FilePath/Kent%20Town%20Rivers.svg
http://www.wikidata.org/entity/Q488278,0625-03-23T00:00:00Z,Battle of Uhud,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Prophet%20Muhammad%20and%20the%20Muslim%20Army%20at%20the%20Battle%20of%20Uhud.jpg
http://www.wikidata.org/entity/Q612221,0468-01-01T00:00:00Z,Battle of Cape Bon,http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20Bon.jpg
http://www.wikidata.org/entity/Q339321,0312-10-29T00:00:00Z,Battle of the Milvian Bridge,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20at%20the%20Milvian%20Bridge%2C%20G%C3%A9rard%20Audran%20after%20Charles%20Le%20Brun%2C%201666-crop.jpg
http://www.wikidata.org/entity/Q339321,0312-10-29T00:00:00Z,Battle of the Milvian Bridge,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20of%20Constantine%20Milvius%20BnF%20MS%20Gr510%20fol440.jpg
http://www.wikidata.org/entity/Q595320,0500-01-01T00:00:00Z,Battle of Badon,http://commons.wikimedia.org/wiki/Special:FilePath/Britain%20500%20CE.png
http://www.wikidata.org/entity/Q598261,0533-12-15T00:00:00Z,Battle of Tricamarum,http://commons.wikimedia.org/wiki/Special:FilePath/Vandals%20455.jpg
http://www.wikidata.org/entity/Q602880,0708-01-01T00:00:00Z,Battle of Anchialus (708),http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Anchialus%20%28708%29.png
http://www.wikidata.org/entity/Q603549,0642-01-01T00:00:00Z,Battle of Nahāvand,http://commons.wikimedia.org/wiki/Special:FilePath/Castle%20Nahavend%20by%20Eug%C3%A8ne%20Flandin.jpg
http://www.wikidata.org/entity/Q385604,0530-01-01T00:00:00Z,Battle of Dara,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Dara-battleplan.png
http://www.wikidata.org/entity/Q389540,0388-01-01T00:00:00Z,Battle of the Save,http://commons.wikimedia.org/wiki/Special:FilePath/Drau%20river.PNG
http://www.wikidata.org/entity/Q398174,0727-01-01T00:00:00Z,Siege of Nicaea (727 AD),http://commons.wikimedia.org/wiki/Special:FilePath/Asia%20Minor%20ca%20740%20AD.svg
http://www.wikidata.org/entity/Q555463,0235-01-01T00:00:00Z,Battle at the Harzhorn,http://commons.wikimedia.org/wiki/Special:FilePath/Harzhorn%20Ausgrabungsbereich.jpg
http://www.wikidata.org/entity/Q587908,0737-01-01T00:00:00Z,Battle of Narbonne (737),http://commons.wikimedia.org/wiki/Special:FilePath/Muslim%20troops%20leaving%20Narbonne%20to%20Pepin%20le%20Bref%20in%20759.jpg
http://www.wikidata.org/entity/Q503605,0298-01-01T00:00:00Z,Battle of Satala,http://commons.wikimedia.org/wiki/Special:FilePath/Arch-of-Galerius-1.jpg
http://www.wikidata.org/entity/Q504172,0711-07-19T00:00:00Z,Battle of Guadalete,http://commons.wikimedia.org/wiki/Special:FilePath/The%20battle%20of%20Guadelete.jpg
http://www.wikidata.org/entity/Q514382,0683-01-01T00:00:00Z,Battle of al-Harrah,http://commons.wikimedia.org/wiki/Special:FilePath/Jabal%20Sayid%20Copper%20Mine.%20-%20panoramio.jpg
http://www.wikidata.org/entity/Q630644,0016-01-01T00:00:00Z,Battle of the Weser River,http://commons.wikimedia.org/wiki/Special:FilePath/Germanicus.png
http://www.wikidata.org/entity/Q626058,0680-10-10T00:00:00Z,Battle of Karbala,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Karbala.jpg
http://www.wikidata.org/entity/Q626058,0680-10-10T00:00:00Z,Battle of Karbala,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20Battle%20of%20Karbala%20-%20Abbas%20Al-Musavi%20-%20overall.jpg
http://www.wikidata.org/entity/Q815105,0641-01-01T00:00:00Z,Siege of Alexandria,http://commons.wikimedia.org/wiki/Special:FilePath/AlexHellenistischeStadtmauer.jpg
http://www.wikidata.org/entity/Q815110,0359-01-01T00:00:00Z,Siege of Amida,http://commons.wikimedia.org/wiki/Special:FilePath/Taq-e%20Bostan%20-%20High-relief%20Shapur%20II%20and%20Shapur%20III.jpg
http://www.wikidata.org/entity/Q726485,0089-06-01T00:00:00Z,Battle of Ikh Bayan,http://commons.wikimedia.org/wiki/Special:FilePath/Altai%20Mountains.jpg
http://www.wikidata.org/entity/Q734700,0451-05-27T00:00:00Z,Battle of Avarayr,http://commons.wikimedia.org/wiki/Special:FilePath/Vartanantz.jpg
http://www.wikidata.org/entity/Q738132,0634-01-01T00:00:00Z,Battle of Firaz,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammad%20adil%20rais-Khalid%27s%20conquest%20of%20Iraq.png
http://www.wikidata.org/entity/Q652320,0721-06-09T00:00:00Z,Battle of Toulouse,http://commons.wikimedia.org/wiki/Special:FilePath/Toulouse%20Pech%20David.JPG
http://www.wikidata.org/entity/Q653482,0197-02-18T00:00:00Z,Battle of Lugdunum,http://commons.wikimedia.org/wiki/Special:FilePath/Aureus-Clodius%20Albinus-RIC%200009b.jpg
http://www.wikidata.org/entity/Q656787,0637-10-01T00:00:00Z,Battle of the Iron Bridge,http://commons.wikimedia.org/wiki/Special:FilePath/Orontes%20River%20Antakya-mohammad%20adil%20rais.jpg
http://www.wikidata.org/entity/Q836944,0394-09-06T00:00:00Z,Battle of the Frigidus,http://commons.wikimedia.org/wiki/Special:FilePath/Gora%20Budanje%20Duplje%2015092007%2001.jpg
http://www.wikidata.org/entity/Q841211,0454-01-01T00:00:00Z,Battle of Nedao,http://commons.wikimedia.org/wiki/Special:FilePath/Carpathian-Basin.jpg
http://www.wikidata.org/entity/Q851504,0507-01-01T00:00:00Z,Battle of Vouille,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20between%20Clovis%20and%20the%20Visigoths.jpg
http://www.wikidata.org/entity/Q851504,0507-01-01T00:00:00Z,Battle of Vouille,http://commons.wikimedia.org/wiki/Special:FilePath/Clovis%20tue%20Alaric%20II.jpg
http://www.wikidata.org/entity/Q851504,0507-01-01T00:00:00Z,Battle of Vouille,http://commons.wikimedia.org/wiki/Special:FilePath/Image-Battle%20between%20Clovis%20and%20the%20VisigothsRemarde.jpg
http://www.wikidata.org/entity/Q851504,0507-01-01T00:00:00Z,Battle of Vouille,http://commons.wikimedia.org/wiki/Special:FilePath/Schlacht%20von%20Vouill%C3%A9%20oder%20Campus%20Vocladeus.jpg
http://www.wikidata.org/entity/Q826083,0627-01-01T00:00:00Z,Battle of the Trench,http://commons.wikimedia.org/wiki/Special:FilePath/Trench.jpeg
http://www.wikidata.org/entity/Q830059,0208-01-01T00:00:00Z,Battle of Red Cliffs,http://commons.wikimedia.org/wiki/Special:FilePath/Chibi.jpg
http://www.wikidata.org/entity/Q784296,0687-01-01T00:00:00Z,Battle of Tertry,http://commons.wikimedia.org/wiki/Special:FilePath/Francia%20at%20the%20death%20of%20Pepin%20of%20Heristal%2C%20714.jpg
http://www.wikidata.org/entity/Q755966,0627-12-15T00:00:00Z,Battle of Nineveh,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20nineveh-mohammad%20adil%20rais.PNG
http://www.wikidata.org/entity/Q755966,0627-12-15T00:00:00Z,Battle of Nineveh,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20nineveh-mohammad%20hebrew.jpg
http://www.wikidata.org/entity/Q766072,0456-01-01T00:00:00Z,Battle of Órbigo,http://commons.wikimedia.org/wiki/Special:FilePath/Europe%20map%20450.PNG
http://www.wikidata.org/entity/Q766072,0456-01-01T00:00:00Z,Battle of Órbigo,http://commons.wikimedia.org/wiki/Special:FilePath/Teleno.jpg
http://www.wikidata.org/entity/Q767124,0363-05-29T00:00:00Z,Battle of Ctesiphon,http://commons.wikimedia.org/wiki/Special:FilePath/Julian%20II%20under%20Ctesifon.jpg
http://www.wikidata.org/entity/Q767605,0378-05-01T00:00:00Z,Battle of Argentovaria,http://commons.wikimedia.org/wiki/Special:FilePath/Alemanni%20expansion.png
http://www.wikidata.org/entity/Q767848,0324-07-04T00:00:00Z,Battle of Adrianople,http://commons.wikimedia.org/wiki/Special:FilePath/Adrianopol%20324.png
http://www.wikidata.org/entity/Q767848,0324-07-04T00:00:00Z,Battle of Adrianople,http://commons.wikimedia.org/wiki/Special:FilePath/ADRIANOPOLI%20324%20dC.png
http://www.wikidata.org/entity/Q769358,0552-07-01T00:00:00Z,Battle of Taginae,http://commons.wikimedia.org/wiki/Special:FilePath/Mapa%20g%C3%B3tsk%C3%BDch%20v%C3%A1lek%20cz.gif
http://www.wikidata.org/entity/Q888904,0634-01-01T00:00:00Z,Battle of Ajnadayn,http://commons.wikimedia.org/wiki/Special:FilePath/HaElaFortressDSCN2167.JPG
http://www.wikidata.org/entity/Q894999,0060-01-01T00:00:00Z,Battle of Watling Street,http://commons.wikimedia.org/wiki/Special:FilePath/Watling%20Street%20route.jpg
http://www.wikidata.org/entity/Q894999,0061-01-01T00:00:00Z,Battle of Watling Street,http://commons.wikimedia.org/wiki/Special:FilePath/Watling%20Street%20route.jpg
http://www.wikidata.org/entity/Q903378,0680-01-01T00:00:00Z,Battle of Ongal,http://commons.wikimedia.org/wiki/Special:FilePath/Balkans%20about%20680%20A.D.%2C%20foundation%20of%20the%20First%20Bulgarian%20Empire.png
http://www.wikidata.org/entity/Q1030249,0635-01-01T00:00:00Z,Battle of Fahl,http://commons.wikimedia.org/wiki/Special:FilePath/20100921%20pella08.JPG
http://www.wikidata.org/entity/Q1057910,0200-01-01T00:00:00Z,Battle of Guandu,http://commons.wikimedia.org/wiki/Special:FilePath/Guanduzhizhan%20eng.png
http://www.wikidata.org/entity/Q929265,0268-09-01T00:00:00Z,Battle of Naissus,http://commons.wikimedia.org/wiki/Special:FilePath/GothicInvasions%20267-269-en.svg
http://www.wikidata.org/entity/Q939211,0800-01-01T00:00:00Z,Battle of Brávellier,http://commons.wikimedia.org/wiki/Special:FilePath/Konung%20Harald%20Hildetand%20faller%20i%20Br%C3%A5valla%20slag%20by%20Hugo%20Hamilton.jpg
http://www.wikidata.org/entity/Q1267656,0268-01-01T00:00:00Z,Battle of Lake Benacus,http://commons.wikimedia.org/wiki/Special:FilePath/Benacus%20creino.jpg
http://www.wikidata.org/entity/Q1283832,0552-01-01T00:00:00Z,Battle of Asfeld,http://commons.wikimedia.org/wiki/Special:FilePath/Nuremberg%20chronicles%20f%20147v%201.jpg
http://www.wikidata.org/entity/Q1265750,0531-04-19T00:00:00Z,Battle of Callinicum,http://commons.wikimedia.org/wiki/Special:FilePath/Roman-Persian%20Frontier%20in%20Late%20Antiquity.svg
http://www.wikidata.org/entity/Q1165502,0260-01-01T00:00:00Z,battle of Edessa,http://commons.wikimedia.org/wiki/Special:FilePath/Bas%20relief%20nagsh-e-rostam%20al.jpg
http://www.wikidata.org/entity/Q1375800,0759-01-01T00:00:00Z,Battle of the Rishki Pass,http://commons.wikimedia.org/wiki/Special:FilePath/Rishki%20pass.jpg
http://www.wikidata.org/entity/Q1421082,0251-01-01T00:00:00Z,Battle of Abritus,http://commons.wikimedia.org/wiki/Special:FilePath/GothicInvasions250-251-en.svg
