event,date,label,image
http://www.wikidata.org/entity/Q150701,1701-07-01T00:00:00Z,War of the Spanish Succession,http://commons.wikimedia.org/wiki/Special:FilePath/Bakhuizen%2C%20Battle%20of%20Vigo%20Bay.jpg
http://www.wikidata.org/entity/Q249960,1794-01-01T00:00:00Z,Chouannerie,http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%A9fenseRochefort-en-terre2.jpg
http://www.wikidata.org/entity/Q32929,1740-12-16T00:00:00Z,War of the Austrian Succession,http://commons.wikimedia.org/wiki/Special:FilePath/WaroftheAustrianSuccession.png
http://www.wikidata.org/entity/Q150701,1701-07-01T00:00:00Z,War of the Spanish Succession,http://commons.wikimedia.org/wiki/Special:FilePath/Bakhuizen%2C%20Battle%20of%20Vigo%20Bay.jpg
http://www.wikidata.org/entity/Q83258064,1789-04-21T00:00:00Z,George Washington's reception at Trenton,http://commons.wikimedia.org/wiki/Special:FilePath/Washington%27s%20reception%20by%20the%20ladies%2C%20on%20passing%20the%20bridge%20at%20Trenton%2C%20N.J.%20April%201789%2C%20on%20his%20way%20to%20New%20York%20to%20be%20inaugurated%20first%20president%20of%20the%20United%20States%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q1151917,1789-10-06T00:00:00Z,Women's March on Versailles,http://commons.wikimedia.org/wiki/Special:FilePath/Women%27s%20March%20on%20Versailles01.jpg
http://www.wikidata.org/entity/Q2701022,1740-01-01T00:00:00Z,Pachtersoproer,http://commons.wikimedia.org/wiki/Special:FilePath/Pachtersoproer.jpg
http://www.wikidata.org/entity/Q1150578,1740-01-01T00:00:00Z,1740 Batavia massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Chinezenmoord%20van%20stolk%20%282%29.jpg
http://www.wikidata.org/entity/Q154100,1773-01-01T00:00:00Z,Pugachev's Rebellion,http://commons.wikimedia.org/wiki/Special:FilePath/Gorelov%20lynching%202.jpg
http://www.wikidata.org/entity/Q568387,1798-01-01T00:00:00Z,Peasants' War,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Peasant%20War.jpg
http://www.wikidata.org/entity/Q13581715,1798-01-01T00:00:00Z,Mediterranean campaign of 1798,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Battle%20of%20the%20Nile.jpg
http://www.wikidata.org/entity/Q2367644,1784-08-14T00:00:00Z,Awa'uq Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Shelikhov%20settlement.jpg
http://www.wikidata.org/entity/Q6534,1789-05-05T00:00:00Z,French Revolution,http://commons.wikimedia.org/wiki/Special:FilePath/LouisXVIExecutionBig.jpg
http://www.wikidata.org/entity/Q2264242,1792-09-21T00:00:00Z,proclamation of the abolition of the monarchy,http://commons.wikimedia.org/wiki/Special:FilePath/Proclamation%20de%20l%27abolition%20de%20la%20royaut%C3%A9%2C%2021%20Septembre%201792.jpg
http://www.wikidata.org/entity/Q2264242,1792-09-21T00:00:00Z,proclamation of the abolition of the monarchy,http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%A9cret%20de%20la%20Convention%20abolissant%20la%20Royaut%C3%A9%2C%2021%20septembre%201792.png
http://www.wikidata.org/entity/Q3649504,1790-01-01T00:00:00Z,fall of the Republic of Venice,http://commons.wikimedia.org/wiki/Special:FilePath/Manin%27s%20abdication.jpg
http://www.wikidata.org/entity/Q3062714,1793-01-21T00:00:00Z,execution of Louis XVI,http://commons.wikimedia.org/wiki/Special:FilePath/Hinrichtung%20Ludwig%20des%20XVI.png
http://www.wikidata.org/entity/Q15207500,1719-05-10T00:00:00Z,Capture of Eilean Donan Castle,http://commons.wikimedia.org/wiki/Special:FilePath/Eilean%20Donan%20Castle%20banner.jpg
http://www.wikidata.org/entity/Q143866,1790-07-14T00:00:00Z,Fête de la Fédération,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%AAte%20de%20la%20F%C3%A9d%C3%A9ration%201790%2C%20Mus%C3%A9e%20de%20la%20R%C3%A9volution%20fran%C3%A7aise%20-%20Vizille.jpg
http://www.wikidata.org/entity/Q6539,1789-07-14T00:00:00Z,Storming of the Bastille,http://commons.wikimedia.org/wiki/Special:FilePath/Prise%20de%20la%20Bastille.jpg
http://www.wikidata.org/entity/Q55605055,1778-01-01T00:00:00Z,"Battle off Liverpool, Nova Scotia (1778)",http://commons.wikimedia.org/wiki/Special:FilePath/SimeonPerkinsNewYorkPublicLibrary.png
http://www.wikidata.org/entity/Q11611,1729-11-29T00:00:00Z,Natchez Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/View%20on%20Natchez.jpg
http://www.wikidata.org/entity/Q4779013,1704-01-01T00:00:00Z,Apalachee massacre,http://commons.wikimedia.org/wiki/Special:FilePath/ApalacheeRegion1733.jpg
http://www.wikidata.org/entity/Q1089686,1791-07-17T00:00:00Z,Champ de Mars Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Malheureuse%20journ%C3%A9e%20du%2017%20juillet%201791.jpg
http://www.wikidata.org/entity/Q1533038,1782-03-08T00:00:00Z,Gnadenhutten massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Gnadenhutten%20monument%20to%20the%20Moravian%20Christian%20Indian%20Martyrs.jpg
http://www.wikidata.org/entity/Q2865739,1760-09-08T00:00:00Z,Articles of Capitulation of Montreal,http://commons.wikimedia.org/wiki/Special:FilePath/Capitulation%20Montreal.jpg
http://www.wikidata.org/entity/Q2865741,1759-09-18T00:00:00Z,Articles of Capitulation of Quebec,http://commons.wikimedia.org/wiki/Special:FilePath/PlainsOfAbraham2007.jpg
http://www.wikidata.org/entity/Q19024,1773-12-16T00:00:00Z,Boston Tea Party,http://commons.wikimedia.org/wiki/Special:FilePath/Boston%20Tea%20Party%20Currier%20colored.jpg
http://www.wikidata.org/entity/Q3044867,1758-11-01T00:00:00Z,Ile Saint-Jean Campaign,http://commons.wikimedia.org/wiki/Special:FilePath/Isle%20Saint-Jean.jpg
http://www.wikidata.org/entity/Q45334,1775-10-18T00:00:00Z,Burning of Falmouth,http://commons.wikimedia.org/wiki/Special:FilePath/FalmouthBurning1775.png
http://www.wikidata.org/entity/Q2866987,1797-06-01T00:00:00Z,Assault on Cadiz,http://commons.wikimedia.org/wiki/Special:FilePath/Nelson%20at%20Cadiz.jpg
http://www.wikidata.org/entity/Q1139109,1782-06-12T00:00:00Z,Crawford expedition,http://commons.wikimedia.org/wiki/Special:FilePath/Burning%20of%20Colonel%20Crawford.jpg
http://www.wikidata.org/entity/Q3018913,1790-10-22T00:00:00Z,Harmar Campaign,http://commons.wikimedia.org/wiki/Special:FilePath/Josiah%20Harmar%20by%20Raphaelle%20Peale.jpeg
http://www.wikidata.org/entity/Q7971587,1776-12-01T00:00:00Z,Washington's crossing of the Delaware River,http://commons.wikimedia.org/wiki/Special:FilePath/Washington%20Crossing%20the%20Delaware%201856-71%20George%20Caleb%20Bingham.jpg
http://www.wikidata.org/entity/Q246501,1768-11-05T00:00:00Z,Treaty of Fort Stanwix,http://commons.wikimedia.org/wiki/Special:FilePath/Frontier%20of%20NY%20in%20Revolution2.png
http://www.wikidata.org/entity/Q1899798,1793-01-01T00:00:00Z,Declaration of the Rights of Man and Citizen of 1793,http://commons.wikimedia.org/wiki/Special:FilePath/Declaration%20des%20Droits%20de%20l%27Homme%20et%20du%20Citoyen%20de%201793.jpg
http://www.wikidata.org/entity/Q523680,1752-05-14T00:00:00Z,Appin Murder,http://commons.wikimedia.org/wiki/Special:FilePath/Seumas%20a%27%20Ghlinne%20memorial%20cairn-geograph.org.uk-1651543.jpg
http://www.wikidata.org/entity/Q19874865,1779-02-14T00:00:00Z,death of James Cook,http://commons.wikimedia.org/wiki/Special:FilePath/Zoffany%20Death%20of%20Captain%20Cook.jpg
http://www.wikidata.org/entity/Q1936002,1720-01-01T00:00:00Z,Great Plague of Marseille,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Serre-Peste-Cours%20Belsunce.jpg
http://www.wikidata.org/entity/Q24969773,1735-01-01T00:00:00Z,Project of Filippo Juvarra for the Royal Palace of Madrid,http://commons.wikimedia.org/wiki/Special:FilePath/Royal%20Palace%20of%20Madrid%20by%20Filippo%20Juvarra.jpg
http://www.wikidata.org/entity/Q780023,1714-01-01T00:00:00Z,Ejima-Ikushima affair,http://commons.wikimedia.org/wiki/Special:FilePath/Lady%20Ejima%20and%20the%20Actor%20Ikushima%20Shingoro%20LACMA%20M.84.31.105a-b.jpg
http://www.wikidata.org/entity/Q1297497,1764-07-26T00:00:00Z,Enoch Brown school massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Enoch%20Brown%20mem%20FrankCo%20PA.JPG
http://www.wikidata.org/entity/Q2671292,1709-07-12T00:00:00Z,surrender at Perevolochna,http://commons.wikimedia.org/wiki/Special:FilePath/Perewolotnja-1709.PNG
http://www.wikidata.org/entity/Q2671292,1709-07-12T00:00:00Z,surrender at Perevolochna,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D1%80%D1%82%D0%B0%20%D0%BA%20%D1%81%D1%82%D0%B0%D1%82%D1%8C%D0%B5%20%C2%AB%D0%9F%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D1%87%D0%BD%D0%B0%C2%BB.%20%D0%92%D0%BE%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D1%8D%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F%20%D0%A1%D1%8B%D1%82%D0%B8%D0%BD%D0%B0.%20%D0%A2%D0%BE%D0%BC%20%E2%84%96%2018.%20%28%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%2C%201911-1915%29.jpg
http://www.wikidata.org/entity/Q1936002,1720-01-01T00:00:00Z,Great Plague of Marseille,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Serre-Peste-Cours%20Belsunce.jpg
http://www.wikidata.org/entity/Q499799,1717-01-01T00:00:00Z,Christmas flood of 1717,http://commons.wikimedia.org/wiki/Special:FilePath/Christmas%20flood%201717.jpg
http://www.wikidata.org/entity/Q3352530,1795-01-01T00:00:00Z,Copenhagen Fire of 1795,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B8benhavns%20brand%201795.jpg
http://www.wikidata.org/entity/Q1883498,1766-01-01T00:00:00Z,Esquilache Riots,http://commons.wikimedia.org/wiki/Special:FilePath/Esquilache%20riots.jpg
http://www.wikidata.org/entity/Q7959515,1741-01-01T00:00:00Z,Wager Mutiny,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Cheap%20shoots%20Midshipman%20Cozens%20in%20the%20face.png
http://www.wikidata.org/entity/Q4742016,1776-12-14T00:00:00Z,Ambush of Geary,http://commons.wikimedia.org/wiki/Special:FilePath/Cornet%20Francis%20Geary%20memorial%20site%2C%20NJ.jpg
http://www.wikidata.org/entity/Q5757855,1745-08-16T00:00:00Z,Highbridge Skirmish,http://commons.wikimedia.org/wiki/Special:FilePath/High%20Bridge%20near%20Spean%20Bridge%20-%20geograph.org.uk%20-%2015325.jpg
http://www.wikidata.org/entity/Q28407981,1746-03-20T00:00:00Z,Skirmish of Keith,http://commons.wikimedia.org/wiki/Special:FilePath/Keithauldbrig.jpg
http://www.wikidata.org/entity/Q28408092,1746-05-02T00:00:00Z,Skirmish of Loch nan Uamh,http://commons.wikimedia.org/wiki/Special:FilePath/Loch%20Nan%20Uamh%20-%20geograph.org.uk%20-%2023934.jpg
http://www.wikidata.org/entity/Q29075715,1715-10-24T00:00:00Z,Skirmish of Dunfermline,http://commons.wikimedia.org/wiki/Special:FilePath/Ruined%20Refectory%20of%20Dunfermline%20Abbey%2C%20Fife.jpg
http://www.wikidata.org/entity/Q315310,1760-07-08T00:00:00Z,Battle of Restigouche,http://commons.wikimedia.org/wiki/Special:FilePath/Dessin%20du%20Machault%20%281791%29.jpg
http://www.wikidata.org/entity/Q311759,1702-10-22T00:00:00Z,Battle of Vigo Bay,http://commons.wikimedia.org/wiki/Special:FilePath/Bakhuizen%2C%20Battle%20of%20Vigo%20Bay.jpg
http://www.wikidata.org/entity/Q742187,1795-07-13T00:00:00Z,Battle of Hyères Islands,http://commons.wikimedia.org/wiki/Special:FilePath/Porquerolles%2C%20%C3%8Eles%20d%27Hy%C3%A8res.JPG
http://www.wikidata.org/entity/Q742187,1795-07-13T00:00:00Z,Battle of Hyères Islands,http://commons.wikimedia.org/wiki/Special:FilePath/Capture%20of%20Minerve%20off%20Toulon.jpg
http://www.wikidata.org/entity/Q742187,1795-07-13T00:00:00Z,Battle of Hyères Islands,http://commons.wikimedia.org/wiki/Special:FilePath/Tonnant%20LeBreton%20PX8975.jpg
http://www.wikidata.org/entity/Q820269,1711-09-22T00:00:00Z,Battle of Rio de Janeiro,http://commons.wikimedia.org/wiki/Special:FilePath/Rio%20de%20Janeiro%201711.gif
http://www.wikidata.org/entity/Q178912,1780-01-16T00:00:00Z,Battle of Cape St. Vincent,http://commons.wikimedia.org/wiki/Special:FilePath/Holman%2C%20Cape%20St%20Vincent.jpg
http://www.wikidata.org/entity/Q233430,1747-10-25T00:00:00Z,Second Battle of Cape Finisterre,http://commons.wikimedia.org/wiki/Special:FilePath/Combat%20naval%20bataille%20cap%20finisterre%20octobre%201747.jpg
http://www.wikidata.org/entity/Q241110,1718-08-11T00:00:00Z,Battle of Cape Passaro,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Battle%20of%20Cape%20Passaro.jpg
http://www.wikidata.org/entity/Q243979,1798-08-01T00:00:00Z,Battle of the Nile,http://commons.wikimedia.org/wiki/Special:FilePath/Seeschlacht%20bei%20Abukir.jpg
http://www.wikidata.org/entity/Q450318,1759-11-20T00:00:00Z,Battle of Quiberon Bay,http://commons.wikimedia.org/wiki/Special:FilePath/Quibcardinaux2.jpg
http://www.wikidata.org/entity/Q338370,1720-08-07T00:00:00Z,Battle of Grengam,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20grengam.jpg
http://www.wikidata.org/entity/Q338370,1720-08-07T00:00:00Z,Battle of Grengam,http://commons.wikimedia.org/wiki/Special:FilePath/Ceremonial%20parade%20after%20the%20battle%20of%20Grengam.jpg
http://www.wikidata.org/entity/Q338370,1720-08-07T00:00:00Z,Battle of Grengam,http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand%20Victor%20Perrot%20-%20The%20Battle%20of%20Grengam%20on%2027th%20July%201720.jpg
http://www.wikidata.org/entity/Q338370,1720-08-07T00:00:00Z,Battle of Grengam,http://commons.wikimedia.org/wiki/Special:FilePath/Ledsund-1720.jpg
http://www.wikidata.org/entity/Q338370,1720-08-07T00:00:00Z,Battle of Grengam,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Pantaleon%27s%20Church%20from%20Pestel%27s%20Street%20%28Saint%20Petersburg%29.jpg
http://www.wikidata.org/entity/Q338792,1795-03-14T00:00:00Z,Battle of Genoa,http://commons.wikimedia.org/wiki/Special:FilePath/Capnoli.jpg
http://www.wikidata.org/entity/Q373401,1797-02-14T00:00:00Z,Battle of Cape St. Vincent,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Battle%20of%20Cape%20St%20Vincent%2C%2014%20February%201797%20RMG%20BHC0486.jpg
http://www.wikidata.org/entity/Q2601178,1782-07-06T00:00:00Z,Battle of Negapatam,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Negapatam%2C%206%20July%201782%20RMG%20BHC0448.jpg
http://www.wikidata.org/entity/Q2601189,1782-04-12T00:00:00Z,Battle of Providien,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Provedien%201782%20Mahan.png
http://www.wikidata.org/entity/Q2606313,1758-08-03T00:00:00Z,Battle of Negapatam,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20George%20Pocock%20by%20Thomas%20Hudson.jpg
http://www.wikidata.org/entity/Q2606331,1758-04-29T00:00:00Z,Battle of Cuddalore (1758),http://commons.wikimedia.org/wiki/Special:FilePath/Regiment%20de%20la%20marine%201757.jpeg
http://www.wikidata.org/entity/Q464226,1759-08-19T00:00:00Z,Battle of Lagos,http://commons.wikimedia.org/wiki/Special:FilePath/La%20bataille%20de%20Lagos%20en%201759%20vue%20par%20le%20peintre%20Thomas%20Luny.jpg
http://www.wikidata.org/entity/Q577081,1797-10-11T00:00:00Z,Battle of Camperdown,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas-Whitcombe-Battle-of-Camperdown.jpg
http://www.wikidata.org/entity/Q645723,1719-06-04T00:00:00Z,Battle of Ösel Island,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20oesel.jpg
http://www.wikidata.org/entity/Q677929,1744-02-22T00:00:00Z,Battle of Toulon,http://commons.wikimedia.org/wiki/Special:FilePath/Action%20off%20toulon%204.jpg
http://www.wikidata.org/entity/Q691729,1717-07-19T00:00:00Z,Battle of Matapan,http://commons.wikimedia.org/wiki/Special:FilePath/Batalha%20naval%20de%20Cabo%20Matap%C3%A3o.jpg
http://www.wikidata.org/entity/Q694502,1704-08-24T00:00:00Z,Battle of Vélez-Málaga,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Malaga%2C%201704.jpg
http://www.wikidata.org/entity/Q695673,1747-05-14T00:00:00Z,First Battle of Cape Finisterre,http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Scott%20-%20Vice%20Admiral%20Sir%20George%20Anson%27s%20Victory%20off%20Cape%20Finisterre%20-%20Google%20Art%20Project.jpg
http://www.wikidata.org/entity/Q2890526,1778-09-06T00:00:00Z,Invasion of Dominica,http://commons.wikimedia.org/wiki/Special:FilePath/Prise%20de%20la%20Dominique%20cph.3b49565.jpg
http://www.wikidata.org/entity/Q2890852,1707-05-02T00:00:00Z,Action of 2 May 1707,http://commons.wikimedia.org/wiki/Special:FilePath/Attaque%20d%27une%20Escadre%20Angloise%20dans%20la%20Manche.jpg
http://www.wikidata.org/entity/Q2890859,1707-10-21T00:00:00Z,Battle at The Lizard,http://commons.wikimedia.org/wiki/Special:FilePath/BatailleCaplizard.jpg
http://www.wikidata.org/entity/Q2890866,1781-03-16T00:00:00Z,Battle of Cape Henry,http://commons.wikimedia.org/wiki/Special:FilePath/CapeHenry.jpg
http://www.wikidata.org/entity/Q2366970,1741-01-01T00:00:00Z,Battle of Cartagena de Indias,http://commons.wikimedia.org/wiki/Special:FilePath/Ataque%20Cartagena%20de%20Indias.jpg
http://www.wikidata.org/entity/Q2388607,1744-05-08T00:00:00Z,Action of 8 May 1744,http://commons.wikimedia.org/wiki/Special:FilePath/Northumberland-1724-Garneray-5106.jpg
http://www.wikidata.org/entity/Q2564536,1789-01-01T00:00:00Z,First Battle of Svensksund,http://commons.wikimedia.org/wiki/Special:FilePath/Svensksund%201789%2C%20%C3%96%203932.tif
http://www.wikidata.org/entity/Q2574010,1780-08-09T00:00:00Z,Action of 9 August 1780,http://commons.wikimedia.org/wiki/Special:FilePath/British%20convoy%20of%20sixty-three%20ships%20and%20all%20but%20eight%20ships%20captured%20by%20Spanish%20and%20French%20under%20Cordova.jpg
http://www.wikidata.org/entity/Q2578358,1781-12-12T00:00:00Z,Battle of Ushant (1781),http://commons.wikimedia.org/wiki/Special:FilePath/Ouessant%20et%20l%27archipel%20de%20Mol%C3%A8ne.png
http://www.wikidata.org/entity/Q2578430,1790-07-10T00:00:00Z,Battle of Svensksund,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Tietrich%20Schoultz%20m%C3%A5lning%20Slaget%20vid%20Svensksund.jpg
http://www.wikidata.org/entity/Q2583204,1780-04-17T00:00:00Z,Battle of Martinique,http://commons.wikimedia.org/wiki/Special:FilePath/Combat%20de%20la%20Dominique%2017%20Avril%201780%20Rossel%20de%20Cercy%201736%201804.jpg
http://www.wikidata.org/entity/Q2601126,1782-02-17T00:00:00Z,Battle of Sadras,http://commons.wikimedia.org/wiki/Special:FilePath/SouthIndia1794.jpeg
http://www.wikidata.org/entity/Q2601158,1782-09-03T00:00:00Z,Battle of Trincomalee,http://commons.wikimedia.org/wiki/Special:FilePath/BattleOfTrincomaleeBySerres.jpg
http://www.wikidata.org/entity/Q19902501,1794-10-22T00:00:00Z,Battle of Île Ronde,http://commons.wikimedia.org/wiki/Special:FilePath/Cyb%C3%A8le%20and%20Prudente%20vs%20English%20ship%20and%20frigate%2022%20dec%201794-Durand%20Brager%20img%203104.jpg
http://www.wikidata.org/entity/Q20011866,1797-01-28T00:00:00Z,Bali Strait Incident,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Mellish%20in%20Sydney%20Harbour.jpg
http://www.wikidata.org/entity/Q20036666,1761-07-17T00:00:00Z,Action of 17 July 1761,http://commons.wikimedia.org/wiki/Special:FilePath/Ship%20of%2074-gun%20model%201760.jpg
http://www.wikidata.org/entity/Q20050723,1794-06-17T00:00:00Z,Battle of Mykonos,http://commons.wikimedia.org/wiki/Special:FilePath/Sibylle%20vs%20Romney.jpg
http://www.wikidata.org/entity/Q21070658,1745-05-21T00:00:00Z,Battle of Anguilla,http://commons.wikimedia.org/wiki/Special:FilePath/Anguilla-aerial%20view%20western%20portion.jpg
http://www.wikidata.org/entity/Q27628110,1779-08-17T00:00:00Z,Action of 17 August 1779,http://commons.wikimedia.org/wiki/Special:FilePath/Combat%20du%2017%20ao%C3%BBt%201779.png
http://www.wikidata.org/entity/Q84320699,1781-04-04T00:00:00Z,Capture of HMS St. Fermin,http://commons.wikimedia.org/wiki/Special:FilePath/Chebec%20Mistic-IMG%208860.jpg
http://www.wikidata.org/entity/Q1028247,1795-06-23T00:00:00Z,Battle of Groix,http://commons.wikimedia.org/wiki/Special:FilePath/Bridports%20Action%20Groix.jpg
http://www.wikidata.org/entity/Q1083872,1794-06-01T00:00:00Z,Glorious First of June,http://commons.wikimedia.org/wiki/Special:FilePath/Loutherbourg-La%20Victoire%20de%20Lord%20Howe.jpg
http://www.wikidata.org/entity/Q1134191,1798-10-12T00:00:00Z,Battle of Tory Island,http://commons.wikimedia.org/wiki/Special:FilePath/WarrensAction1798Ireland.jpg
http://www.wikidata.org/entity/Q1136414,1748-10-12T00:00:00Z,Battle of Havana (1748),http://commons.wikimedia.org/wiki/Special:FilePath/End%20of%20Knowles%27%20action%20off%20Havana%2C%201%20October%201748.jpg
http://www.wikidata.org/entity/Q1196554,1756-05-20T00:00:00Z,Battle of Minorca,http://commons.wikimedia.org/wiki/Special:FilePath/Prise%20Port%20Mahon%20Minorque%2020%20mai%201756.jpg
http://www.wikidata.org/entity/Q2657874,1788-07-17T00:00:00Z,Battle of Hogland,http://commons.wikimedia.org/wiki/Special:FilePath/Desprez%20-%20Battle%20of%20Hogland.jpg
http://www.wikidata.org/entity/Q2662144,1759-09-10T00:00:00Z,Battle of Pondicherry,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Pitt%20engaging%20the%20Saint%20Louis%2029%20septembre%201758%20Indes.jpg
http://www.wikidata.org/entity/Q2666730,1702-09-04T00:00:00Z,Action of August 1702,http://commons.wikimedia.org/wiki/Special:FilePath/Benbow%20fights%20on.jpg
http://www.wikidata.org/entity/Q2671443,1778-12-15T00:00:00Z,Battle of St. Lucia,http://commons.wikimedia.org/wiki/Special:FilePath/Bataille%20de%20Sainte%20Lucie%20entre%20d%27Estaing%20et%20Barrington%201778%20-%20BHC0422%2C.jpg
http://www.wikidata.org/entity/Q2732287,1781-04-16T00:00:00Z,Battle of Porto Praya,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Porto%20Praya.jpg
http://www.wikidata.org/entity/Q2888243,1718-01-01T00:00:00Z,Battle of Cape Fear River,http://commons.wikimedia.org/wiki/Special:FilePath/Capefearrivermap.png
http://www.wikidata.org/entity/Q2888245,1757-10-21T00:00:00Z,Battle of Cap-Français,http://commons.wikimedia.org/wiki/Special:FilePath/Action%20off%20Cape%20Francois.jpg
http://www.wikidata.org/entity/Q2888252,1758-02-28T00:00:00Z,Battle of Cartagena,http://commons.wikimedia.org/wiki/Special:FilePath/HMS%20Monmouth%20and%20Foudroyant%201758.jpg
http://www.wikidata.org/entity/Q2888502,1779-09-23T00:00:00Z,Battle of Flamborough Head,http://commons.wikimedia.org/wiki/Special:FilePath/Serapis%209790.jpg
http://www.wikidata.org/entity/Q2889560,1746-07-06T00:00:00Z,Action of 6 July 1746,http://commons.wikimedia.org/wiki/Special:FilePath/Bataille%20navale%20de%20N%C3%A9gapatam%20en%201746.jpg
http://www.wikidata.org/entity/Q1970159,1779-07-06T00:00:00Z,Battle of Grenada,http://commons.wikimedia.org/wiki/Special:FilePath/Combat%20naval%20de%20la%20Grenade.png
http://www.wikidata.org/entity/Q2040773,1772-11-09T00:00:00Z,Action of 6 November 1772,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Philipp%20Hackert%20%D0%A0atras.jpg
http://www.wikidata.org/entity/Q2080397,1710-11-09T00:00:00Z,Battle of Syracuse,http://commons.wikimedia.org/wiki/Special:FilePath/Veduta%20aerea%20di%20Siracusa%20e%20con%20l%27Etna%20sullo%20sfondo%20%28Foto%20di%20Angelo%20Bonomo%29.jpg
http://www.wikidata.org/entity/Q2113036,1796-12-01T00:00:00Z,Expédition d'Irlande,http://commons.wikimedia.org/wiki/Special:FilePath/Irish-Invasion-Gillray.jpeg
http://www.wikidata.org/entity/Q1850800,1782-04-12T00:00:00Z,Battle of the Saintes,http://commons.wikimedia.org/wiki/Special:FilePath/The%20battle%20of%20the%20Saints%2012%20avril%201782.jpg
